RNG Seed: 76
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,3,0,483741 (100%),3545,43496455 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,153,483588 (100%),987977,42508478 (98%)
1,12114,Super Saiyan 2 Gohan (Youth),3,263,483325 (100%),3192301,39316177 (90%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,227,483098 (100%),776104,38540073 (89%)
2,12009,Gohan (Teen),0,0,483098 (100%),174297,38365776 (88%)
2,11354,Goku (Ultra Instinct -Sign-),5,349915,133183 (28%),930652,37435124 (86%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11971,Caulifla,3,0,133183 (28%),20492,37414632 (86%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,87,133096 (28%),4816597,32598035 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,2013,131083 (27%),4281799,28316236 (65%)
4,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,12034,Super Saiyan God SS Evolved Vegeta,3,47776,83307 (17%),783918,27532318 (63%)
4,12009,Gohan (Teen),2,38,83269 (17%),1353137,26179181 (60%)
4,12114,Super Saiyan 2 Gohan (Youth),3,245,83024 (17%),1582215,24596966 (57%)
5,11971,Caulifla,4,0,83024 (17%),159832,24437134 (56%)
5,41355,Goku (Ultra Instinct) int,2,0,83024 (17%),1323252,23113882 (53%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,35681,47343 (10%),5449137,17664745 (41%)
6,12034,Super Saiyan God SS Evolved Vegeta,4,49024,0 (0%),0,17664745 (41%)
6,12009,Gohan (Teen),0,0,0 (0%),0,17664745 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,17664745 (41%)
6,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,338619 (70%),revive,revive
7,11971,Caulifla,5,0,338619 (70%),26094,17638651 (41%)
7,41355,Goku (Ultra Instinct) int,3,0,338619 (70%),1333292,16305359 (37%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,338619 (70%),1005365,15299994 (35%)
8,12034,Super Saiyan God SS Evolved Vegeta,2,23448,315171 (65%),1526228,13773766 (32%)
8,12009,Gohan (Teen),3,125,315046 (65%),1484797,12288969 (28%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,170052,144994 (30%),3685936,8603033 (20%)
9,11971,Caulifla,4,0,144994 (30%),26232,8576801 (20%)
9,41355,Goku (Ultra Instinct) int,3,0,144994 (30%),1451407,7125394 (16%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,30169,114825 (24%),2651372,4474022 (10%)
10,12034,Super Saiyan God SS Evolved Vegeta,4,47649,67176 (14%),1216587,3257435 (7%)
10,12009,Gohan (Teen),2,137,67039 (14%),1630141,1627294 (4%)
10,12114,Super Saiyan 2 Gohan (Youth),0,0,67039 (14%),2150806,0 (0%)
Result:,Boss defeated

Average damage received per turn:,41670.20
Average damage dealt per turn:,4402351.20
