RNG Seed: 134
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,5,484,483257 (100%),1092261,42407739 (97%)
1,12009,Gohan (Teen),0,0,483257 (100%),1340954,41066785 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),3,154,483103 (100%),694110,40372675 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),5,46659,436444 (90%),285937,40086738 (92%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12850,423594 (88%),1426203,38660535 (89%)
2,11354,Goku (Ultra Instinct -Sign-),1,46591,377003 (78%),86303,38574232 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,1,0,377003 (78%),18772,38555460 (89%)
3,12034,Super Saiyan God SS Evolved Vegeta,4,34988,342015 (71%),1399870,37155590 (85%)
3,12009,Gohan (Teen),3,195,341820 (71%),1500069,35655521 (82%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),5,336,341484 (71%),2778843,32876678 (76%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,341484 (71%),336108,32540570 (75%)
4,12114,Super Saiyan 2 Gohan (Youth),3,338,341146 (71%),2770315,29770255 (68%)
5,11971,Caulifla,3,0,341146 (71%),27180,29743075 (68%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,334738,6408 (1%),2862815,26880260 (62%)
5,11354,Goku (Ultra Instinct -Sign-),1,98197,0 (0%),1119405,25760855 (59%)
Result:,Team defeated

Average damage received per turn:,115106.00
Average damage dealt per turn:,3547829.00
