RNG Seed: 58
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,483741 (100%),136035,43363965 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,106,483635 (100%),3017275,40346690 (93%)
1,12114,Super Saiyan 2 Gohan (Youth),2,185,483450 (100%),5743574,34603116 (80%)
2,12034,Super Saiyan God SS Evolved Vegeta,2,33,483417 (100%),1575313,33027803 (76%)
2,12009,Gohan (Teen),4,195,483222 (100%),1378167,31649636 (73%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,104257,378965 (78%),1304533,30345103 (70%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,378965 (78%),159900,30185203 (69%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,210,378755 (78%),3279885,26905318 (62%)
3,11354,Goku (Ultra Instinct -Sign-),2,25930,352825 (73%),992829,25912489 (60%)
4,12034,Super Saiyan God SS Evolved Vegeta,4,46903,305922 (63%),1219429,24693060 (57%)
4,12009,Gohan (Teen),2,171,305751 (63%),1509432,23183628 (53%)
4,12114,Super Saiyan 2 Gohan (Youth),2,21210,284541 (59%),129311,23054317 (53%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,284541 (59%),24211,23030106 (53%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,284541 (59%),5898453,17131653 (39%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,261296,23245 (5%),4828237,12303416 (28%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,12034,Super Saiyan God SS Evolved Vegeta,4,216,23029 (5%),1967616,10335800 (24%)
6,41355,Goku (Ultra Instinct) int,1,0,23029 (5%),1433536,8902264 (20%)
6,12009,Gohan (Teen),3,56887,0 (0%),1631567,7270697 (17%)
6,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,338619 (70%),revive,revive
7,11971,Caulifla,3,0,338619 (70%),171502,7099195 (16%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,129,338490 (70%),5108079,1991116 (5%)
7,12114,Super Saiyan 2 Gohan (Youth),3,151243,187247 (39%),148594,1842522 (4%)
8,12034,Super Saiyan God SS Evolved Vegeta,1,336233,0 (0%),0,1842522 (4%)
8,41355,Goku (Ultra Instinct) int,0,0,0 (0%),0,1842522 (4%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,1842522 (4%)
Result:,Team defeated

Average damage received per turn:,79090.88
Average damage dealt per turn:,5207184.75
