RNG Seed: 44
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,5,242,483499 (100%),515338,42984662 (99%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,6508,476991 (99%),2305218,40679444 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12739,464252 (96%),2234793,38444651 (88%)
2,11971,Caulifla,5,0,464252 (96%),4836,38439815 (88%)
2,12009,Gohan (Teen),3,45879,418373 (86%),1392585,37047230 (85%)
2,11354,Goku (Ultra Instinct -Sign-),0,0,418373 (86%),76350,36970880 (85%)
3,Item,used,for,40,percent,damage,reduction
3,12034,Super Saiyan God SS Evolved Vegeta,1,65,418308 (86%),1210451,35760429 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,210,418098 (86%),5023294,30737135 (71%)
3,12114,Super Saiyan 2 Gohan (Youth),4,35112,382986 (79%),132546,30604589 (70%)
4,11971,Caulifla,5,0,382986 (79%),4198,30600391 (70%)
4,12009,Gohan (Teen),0,0,382986 (79%),168624,30431767 (70%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,99,382887 (79%),3951536,26480231 (61%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,34081,348806 (72%),1370452,25109779 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,249253,99553 (21%),4954227,20155552 (46%)
5,11354,Goku (Ultra Instinct -Sign-),1,119919,0 (0%),974054,19181498 (44%)
Result:,Team defeated

Average damage received per turn:,100821.40
Average damage dealt per turn:,4863700.40
