RNG Seed: 85
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,5,38655,445086 (92%),1199116,42300884 (97%)
1,12114,Super Saiyan 2 Gohan (Youth),2,135,444951 (92%),4428529,37872355 (87%)
1,11354,Goku (Ultra Instinct -Sign-),1,6964,437987 (91%),804948,37067407 (85%)
2,12009,Gohan (Teen),4,317,437670 (90%),542235,36525172 (84%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,128,437542 (90%),2135741,34389431 (79%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,128,437414 (90%),2138487,32250944 (74%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,437414 (90%),27898,32223046 (74%)
3,12034,Super Saiyan God SS Evolved Vegeta,3,283,437131 (90%),2619652,29603394 (68%)
3,12114,Super Saiyan 2 Gohan (Youth),1,37,437094 (90%),3173850,26429544 (61%)
4,12009,Gohan (Teen),6,31196,405898 (84%),38245,26391299 (61%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,104,405794 (84%),4356011,22035288 (51%)
4,11354,Goku (Ultra Instinct -Sign-),1,36,405758 (84%),1063386,20971902 (48%)
5,11971,Caulifla,5,0,405758 (84%),29242,20942660 (48%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,341685,64073 (13%),666007,20276653 (47%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,68144,0 (0%),3189024,17087629 (39%)
Result:,Team defeated

Average damage received per turn:,97562.40
Average damage dealt per turn:,5282474.20
