RNG Seed: 120
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,483741 (100%),137948,43362052 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11980,471761 (98%),2284185,41077867 (94%)
1,11354,Goku (Ultra Instinct -Sign-),1,10261,461500 (95%),998327,40079540 (92%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,247,461253 (95%),757892,39321648 (90%)
2,12009,Gohan (Teen),2,130,461123 (95%),1347018,37974630 (87%)
2,12114,Super Saiyan 2 Gohan (Youth),3,72441,388682 (80%),2283493,35691137 (82%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,388682 (80%),21628,35669509 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,80,388602 (80%),2269850,33399659 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,16696,371906 (77%),2034545,31365114 (72%)
4,12034,Super Saiyan God SS Evolved Vegeta,4,305,371601 (77%),1497575,29867539 (69%)
4,12009,Gohan (Teen),2,7251,364350 (75%),1489320,28378219 (65%)
4,11354,Goku (Ultra Instinct -Sign-),2,174,364176 (75%),962230,27415989 (63%)
5,11971,Caulifla,6,0,364176 (75%),21748,27394241 (63%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,364176 (75%),5959821,21434420 (49%)
5,12114,Super Saiyan 2 Gohan (Youth),2,102993,261183 (54%),146779,21287641 (49%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,12034,Super Saiyan God SS Evolved Vegeta,3,372640,0 (0%),2529089,18758552 (43%)
6,12009,Gohan (Teen),0,0,0 (0%),0,18758552 (43%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),1866624,16891928 (39%)
Result:,Team defeated

Average damage received per turn:,99199.67
Average damage dealt per turn:,4434678.67
