RNG Seed: 98
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),3,65271,418470 (87%),65287,43434713 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,300,418170 (86%),2404081,41030632 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),2,232,417938 (86%),5630693,35399939 (81%)
2,12034,Super Saiyan God SS Evolved Vegeta,4,345,417593 (86%),896360,34503579 (79%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,23863,393730 (81%),1734652,32768927 (75%)
2,11354,Goku (Ultra Instinct -Sign-),0,0,393730 (81%),997715,31771212 (73%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,393730 (81%),156256,31614956 (73%)
3,12009,Gohan (Teen),2,102,393628 (81%),1569652,30045304 (69%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,51,393577 (81%),3598909,26446395 (61%)
4,12034,Super Saiyan God SS Evolved Vegeta,6,49245,344332 (71%),908850,25537545 (59%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,344332 (71%),4484675,21052870 (48%)
4,12114,Super Saiyan 2 Gohan (Youth),2,109,344223 (71%),1367601,19685269 (45%)
5,11971,Caulifla,6,0,344223 (71%),25483,19659786 (45%)
5,12009,Gohan (Teen),1,12,344211 (71%),1689496,17970290 (41%)
5,11354,Goku (Ultra Instinct -Sign-),1,72320,271891 (56%),972357,16997933 (39%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,12034,Super Saiyan God SS Evolved Vegeta,3,33788,238103 (49%),2642678,14355255 (33%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,16310,221793 (46%),6059376,8295879 (19%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,229720,0 (0%),6816528,1479351 (3%)
Result:,Team defeated

Average damage received per turn:,81944.67
Average damage dealt per turn:,7003441.50
