RNG Seed: 109
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,432780 (100%),6352,43493648 (100%)
1,11879,Super Saiyan God SS Vegeta,1,55,432725 (100%),921362,42572286 (98%)
1,11751,Gohan (Kid),3,73091,359634 (83%),649054,41923232 (96%)
2,12009,Gohan (Teen),3,265,359369 (83%),7017,41916215 (96%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,102468,256901 (59%),1333232,40582983 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,142,256759 (59%),3317568,37265415 (86%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,7,0,256759 (59%),6247,37259168 (86%)
3,11879,Super Saiyan God SS Vegeta,0,0,256759 (59%),3183852,34075316 (78%)
3,12114,Super Saiyan 2 Gohan (Youth),1,15,256744 (59%),2314741,31760575 (73%)
4,11751,Gohan (Kid),5,45465,211279 (49%),808445,30952130 (71%)
4,12009,Gohan (Teen),2,120,211159 (49%),1427171,29524959 (68%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,14,211145 (49%),2498069,27026890 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,211145 (49%),22632,27004258 (62%)
5,11879,Super Saiyan God SS Vegeta,3,122252,88893 (21%),1870128,25134130 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,88893 (21%),7606493,17527637 (40%)
6,11751,Gohan (Kid),heal,heal,432780 (100%),heal,heal
6,11751,Gohan (Kid),0,0,432780 (100%),1833188,15694449 (36%)
6,12009,Gohan (Teen),5,309,432471 (100%),1578614,14115835 (32%)
6,12114,Super Saiyan 2 Gohan (Youth),3,159212,273259 (63%),3907739,10208096 (23%)
7,11971,Caulifla,6,0,273259 (63%),171329,10036767 (23%)
7,11879,Super Saiyan God SS Vegeta,1,125,273134 (63%),2823466,7213301 (17%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,23099,250035 (58%),2289019,4924282 (11%)
8,11751,Gohan (Kid),4,0,250035 (58%),139565,4784717 (11%)
8,12009,Gohan (Teen),3,314,249721 (58%),1691742,3092975 (7%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,249721 (58%),4581514,0 (0%)
Result:,Boss defeated

Average damage received per turn:,22882.38
Average damage dealt per turn:,5623567.38
