RNG Seed: 132
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,49465,383315 (89%),113109,43386891 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5205,378110 (87%),2390534,40996357 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11812,366298 (85%),1249981,39746376 (91%)
2,11971,Caulifla,4,0,366298 (85%),142557,39603819 (91%)
2,12009,Gohan (Teen),2,157,366141 (85%),1403813,38200006 (88%)
2,11879,Super Saiyan God SS Vegeta,2,95,366046 (85%),2278833,35921173 (83%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),3,24200,341846 (79%),121401,35799772 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,36,341810 (79%),3220096,32579676 (75%)
3,12114,Super Saiyan 2 Gohan (Youth),4,257,341553 (79%),6110070,26469606 (61%)
4,11971,Caulifla,5,0,341553 (79%),25191,26444415 (61%)
4,12009,Gohan (Teen),2,250,341303 (79%),1586668,24857747 (57%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,79,341224 (79%),2719347,22138400 (51%)
5,11751,Gohan (Kid),4,127817,213407 (49%),778842,21359558 (49%)
5,11879,Super Saiyan God SS Vegeta,2,5651,207756 (48%),1212746,20146812 (46%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,230889,0 (0%),2110977,18035835 (41%)
Result:,Team defeated

Average damage received per turn:,91182.60
Average damage dealt per turn:,5092833.00
