RNG Seed: 51
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,432780 (100%),6632,43493368 (100%)
1,11879,Super Saiyan God SS Vegeta,2,157,432623 (100%),915431,42577937 (98%)
1,11751,Gohan (Kid),2,0,432623 (100%),651608,41926329 (96%)
2,12009,Gohan (Teen),5,32224,400399 (93%),66202,41860127 (96%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,400399 (93%),3671945,38188182 (88%)
2,12114,Super Saiyan 2 Gohan (Youth),3,210,400189 (92%),2749570,35438612 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,400189 (92%),167904,35270708 (81%)
3,11879,Super Saiyan God SS Vegeta,1,58,400131 (92%),1746113,33524595 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,18536,381595 (88%),1647847,31876748 (73%)
4,11751,Gohan (Kid),3,21684,359911 (83%),809604,31067144 (71%)
4,12009,Gohan (Teen),2,216,359695 (83%),183492,30883652 (71%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,266,359429 (83%),1734285,29149367 (67%)
5,11971,Caulifla,7,0,359429 (83%),24676,29124691 (67%)
5,11879,Super Saiyan God SS Vegeta,1,11,359418 (83%),1786468,27338223 (63%)
5,12114,Super Saiyan 2 Gohan (Youth),0,0,359418 (83%),5980830,21357393 (49%)
6,11751,Gohan (Kid),5,0,359418 (83%),136519,21220874 (49%)
6,12009,Gohan (Teen),2,165,359253 (83%),1548359,19672515 (45%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,20638,338615 (78%),2552529,17119986 (39%)
7,11971,Caulifla,3,0,338615 (78%),181139,16938847 (39%)
7,11879,Super Saiyan God SS Vegeta,1,21,338594 (78%),3089218,13849629 (32%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,97241,241353 (56%),5338694,8510935 (20%)
8,11751,Gohan (Kid),3,0,241353 (56%),138289,8372646 (19%)
8,12009,Gohan (Teen),3,239,241114 (56%),1690036,6682610 (15%)
8,12114,Super Saiyan 2 Gohan (Youth),2,43404,197710 (46%),1561006,5121604 (12%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,1,0,197710 (46%),28550,5093054 (12%)
9,11879,Super Saiyan God SS Vegeta,4,262,197448 (46%),1170257,3922797 (9%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,197448 (46%),5604909,0 (0%)
Result:,Boss defeated

Average damage received per turn:,26148.00
Average damage dealt per turn:,5020234.67
