RNG Seed: 83
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,435073 (100%),4423,43495577 (100%)
1,12009,Gohan (Teen),0,0,435073 (100%),1405197,42090380 (97%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,132,434941 (100%),1406113,40684267 (94%)
2,11751,Gohan (Kid),4,22365,412576 (95%),111480,40572787 (93%)
2,12031,Goku (Ultra Instinct),1,0,412576 (95%),90386,40482401 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,18767,393809 (91%),1697931,38784470 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,393809 (91%),4820,38779650 (89%)
3,12009,Gohan (Teen),0,0,393809 (91%),1547875,37231775 (86%)
3,11879,Super Saiyan God SS Vegeta,5,365,393444 (90%),893034,36338741 (84%)
4,11751,Gohan (Kid),4,68330,325114 (75%),755891,35582850 (82%)
4,12031,Goku (Ultra Instinct),1,0,325114 (75%),2448852,33133998 (76%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,161,324953 (75%),3420223,29713775 (68%)
5,11971,Caulifla,6,0,324953 (75%),4643,29709132 (68%)
5,12009,Gohan (Teen),1,16928,308025 (71%),1683065,28026067 (64%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,22543,285482 (66%),2548767,25477300 (59%)
6,11751,Gohan (Kid),2,0,285482 (66%),744808,24732492 (57%)
6,12031,Goku (Ultra Instinct),2,26450,259032 (60%),2429555,22302937 (51%)
6,11879,Super Saiyan God SS Vegeta,4,176215,82817 (19%),1098997,21203940 (49%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,5,0,82817 (19%),142760,21061180 (48%)
7,12009,Gohan (Teen),1,72,82745 (19%),1844706,19216474 (44%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,1522,81223 (19%),5919916,13296558 (31%)
8,11751,Gohan (Kid),heal,heal,435073 (100%),heal,heal
8,11751,Gohan (Kid),7,62477,372596 (86%),1736631,11559927 (27%)
8,12031,Goku (Ultra Instinct),1,588996,0 (0%),2404205,9155722 (21%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,9155722 (21%)
Result:,Team defeated

Average damage received per turn:,81434.12
Average damage dealt per turn:,4293034.75
