RNG Seed: 80
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),1,0,435073 (100%),744855,42755145 (98%)
1,12031,Goku (Ultra Instinct),4,0,435073 (100%),89141,42666004 (98%)
1,12009,Gohan (Teen),3,239,434834 (100%),1328953,41337051 (95%)
2,11971,Caulifla,3,0,434834 (100%),6895,41330156 (95%)
2,11879,Super Saiyan God SS Vegeta,3,208314,226520 (52%),71087,41259069 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,12046,214474 (49%),2518612,38740457 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11751,Gohan (Kid),3,21872,192602 (44%),742326,37998131 (87%)
3,12031,Goku (Ultra Instinct),4,223117,0 (0%),2806301,35191830 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2282337,32909493 (76%)
Result:,Team defeated

Average damage received per turn:,155196.00
Average damage dealt per turn:,3530169.00
