RNG Seed: 141
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,435073 (100%),4909,43495091 (100%)
1,12031,Goku (Ultra Instinct),2,0,435073 (100%),1108020,42387071 (97%)
1,12009,Gohan (Teen),2,100,434973 (100%),1353222,41033849 (94%)
2,11751,Gohan (Kid),2,24140,410833 (94%),109681,40924168 (94%)
2,11879,Super Saiyan God SS Vegeta,1,97,410736 (94%),1011278,39912890 (92%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),5,30954,379782 (87%),309429,39603461 (91%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,379782 (87%),4956,39598505 (91%)
3,12031,Goku (Ultra Instinct),2,94,379688 (87%),3535641,36062864 (83%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6723,372965 (86%),2529788,33533076 (77%)
4,11751,Gohan (Kid),2,0,372965 (86%),785982,32747094 (75%)
4,12009,Gohan (Teen),5,4340,368625 (85%),1559151,31187943 (72%)
4,11879,Super Saiyan God SS Vegeta,1,9,368616 (85%),868247,30319696 (70%)
5,11971,Caulifla,4,0,368616 (85%),147838,30171858 (69%)
5,12031,Goku (Ultra Instinct),2,110357,258259 (59%),2979706,27192152 (63%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,68238,190021 (44%),4772264,22419888 (52%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),2,237769,0 (0%),792944,21626944 (50%)
6,12009,Gohan (Teen),0,0,0 (0%),0,21626944 (50%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2254383,19372561 (45%)
Result:,Team defeated

Average damage received per turn:,80470.17
Average damage dealt per turn:,4021239.83
