RNG Seed: 120
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,435073 (100%),156813,43343187 (100%)
1,11879,Super Saiyan God SS Vegeta,2,144,434929 (100%),2734344,40608843 (93%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5099,429830 (99%),2242867,38365976 (88%)
2,11751,Gohan (Kid),2,21816,408014 (94%),755752,37610224 (86%)
2,12031,Goku (Ultra Instinct),3,62,407952 (94%),1246011,36364213 (84%)
2,12009,Gohan (Teen),3,174,407778 (94%),1339661,35024552 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,407778 (94%),15445,35009107 (80%)
3,11879,Super Saiyan God SS Vegeta,1,27,407751 (94%),1472816,33536291 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,16395,391356 (90%),3554841,29981450 (69%)
4,11751,Gohan (Kid),5,21932,369424 (85%),754488,29226962 (67%)
4,12031,Goku (Ultra Instinct),2,0,369424 (85%),1265552,27961410 (64%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,114,369310 (85%),4898886,23062524 (53%)
5,11971,Caulifla,5,0,369310 (85%),159299,22903225 (53%)
5,12009,Gohan (Teen),1,18,369292 (85%),1548298,21354927 (49%)
5,11879,Super Saiyan God SS Vegeta,2,122646,246646 (57%),1480182,19874745 (46%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),5,61649,184997 (43%),772590,19102155 (44%)
6,12031,Goku (Ultra Instinct),1,0,184997 (43%),4952540,14149615 (33%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,56532,128465 (30%),5605552,8544063 (20%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,3,0,128465 (30%),174663,8369400 (19%)
7,12009,Gohan (Teen),2,124,128341 (29%),1685945,6683455 (15%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,128341 (29%),6881059,0 (0%)
Result:,Boss defeated

Average damage received per turn:,43818.86
Average damage dealt per turn:,6242514.86
