RNG Seed: 77
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,149863,295577 (66%),111520,43388480 (100%)
1,12031,Goku (Ultra Instinct),3,116,295461 (66%),2731582,40656898 (93%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6502,288959 (65%),2986132,37670766 (87%)
2,11971,Caulifla,4,0,288959 (65%),6816,37663950 (87%)
2,11879,Super Saiyan God SS Vegeta,2,42925,246034 (55%),112824,37551126 (86%)
2,12114,Super Saiyan 2 Gohan (Youth),2,136,245898 (55%),2875470,34675656 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11751,Gohan (Kid),7,154602,91296 (20%),773575,33902081 (78%)
3,12031,Goku (Ultra Instinct),0,0,91296 (20%),4888587,29013494 (67%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,93,91203 (20%),6770795,22242699 (51%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,5,0,91203 (20%),24224,22218475 (51%)
4,11879,Super Saiyan God SS Vegeta,1,108,91095 (20%),1524080,20694395 (48%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,135,90960 (20%),5627695,15066700 (35%)
5,11751,Gohan (Kid),heal,heal,445440 (100%),heal,heal
5,11751,Gohan (Kid),6,361729,83711 (19%),1750276,13316424 (31%)
5,12031,Goku (Ultra Instinct),2,0,83711 (19%),1867139,11449285 (26%)
5,12114,Super Saiyan 2 Gohan (Youth),0,0,83711 (19%),3286052,8163233 (19%)
6,11971,Caulifla,6,0,83711 (19%),167094,7996139 (18%)
6,11879,Super Saiyan God SS Vegeta,0,0,83711 (19%),1986516,6009623 (14%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,60592,23119 (5%),3576094,2433529 (6%)
7,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11751,Gohan (Kid),2,61502,0 (0%),766705,1666824 (4%)
7,12031,Goku (Ultra Instinct),0,0,0 (0%),0,1666824 (4%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),0,1666824 (4%)
7,12031,Goku (Ultra Instinct),revive,revive,311808 (70%),revive,revive
8,11971,Caulifla,4,0,311808 (70%),181242,1485582 (3%)
8,11879,Super Saiyan God SS Vegeta,0,0,311808 (70%),3142489,0 (0%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,311808 (70%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,16704.00
Average damage dealt per turn:,5644613.38
