RNG Seed: 129
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,445440 (100%),5109,43494891 (100%)
1,12031,Goku (Ultra Instinct),2,0,445440 (100%),2874347,40620544 (93%)
1,11879,Super Saiyan God SS Vegeta,1,21799,423641 (95%),86736,40533808 (93%)
2,11751,Gohan (Kid),5,0,423641 (95%),760519,39773289 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,168,423473 (95%),1725911,38047378 (87%)
2,12114,Super Saiyan 2 Gohan (Youth),1,47006,376467 (85%),5027052,33020326 (76%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,376467 (85%),24326,32996000 (76%)
3,12031,Goku (Ultra Instinct),1,6349,370118 (83%),3305045,29690955 (68%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,20205,349913 (79%),906768,28784187 (66%)
4,11751,Gohan (Kid),4,0,349913 (79%),759253,28024934 (64%)
4,11879,Super Saiyan God SS Vegeta,2,127,349786 (79%),2264876,25760058 (59%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,144,349642 (78%),3372145,22387913 (51%)
5,11971,Caulifla,4,0,349642 (78%),24069,22363844 (51%)
5,12031,Goku (Ultra Instinct),3,45893,303749 (68%),3012134,19351710 (44%)
5,12114,Super Saiyan 2 Gohan (Youth),1,33842,269907 (61%),1380723,17970987 (41%)
6,11751,Gohan (Kid),3,63673,206234 (46%),769945,17201042 (40%)
6,11879,Super Saiyan God SS Vegeta,2,166496,39738 (9%),1448974,15752068 (36%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,69550,0 (0%),1252063,14500005 (33%)
Result:,Team defeated

Average damage received per turn:,79208.67
Average damage dealt per turn:,4833332.50
