RNG Seed: 107
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,3,0,445440 (100%),136425,43363575 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11322,434118 (97%),2113077,41250498 (95%)
1,11751,Gohan (Kid),3,181404,252714 (57%),105346,41145152 (95%)
2,12031,Goku (Ultra Instinct),2,0,252714 (57%),960401,40184751 (92%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,179,252535 (57%),1844106,38340645 (88%)
2,12114,Super Saiyan 2 Gohan (Youth),4,251,252284 (57%),2978937,35361708 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11971,Caulifla,4,0,252284 (57%),25946,35335762 (81%)
3,11879,Super Saiyan God SS Vegeta,3,186,252098 (57%),2557771,32777991 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,98,252000 (57%),4293407,28484584 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),5,22027,229973 (52%),761231,27723353 (64%)
4,12031,Goku (Ultra Instinct),1,0,229973 (52%),4819566,22903787 (53%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,61,229912 (52%),4595560,18308227 (42%)
5,11971,Caulifla,2,0,229912 (52%),25220,18283007 (42%)
5,11879,Super Saiyan God SS Vegeta,3,65,229847 (52%),2853104,15429903 (35%)
5,12114,Super Saiyan 2 Gohan (Youth),3,227764,2083 (0%),2647043,12782860 (29%)
6,11751,Gohan (Kid),heal,heal,445440 (100%),heal,heal
6,11751,Gohan (Kid),3,0,445440 (100%),1720986,11061874 (25%)
6,12031,Goku (Ultra Instinct),1,0,445440 (100%),1438944,9622930 (22%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,74569,370871 (83%),2548797,7074133 (16%)
7,11971,Caulifla,6,0,370871 (83%),27276,7046857 (16%)
7,11879,Super Saiyan God SS Vegeta,2,122,370749 (83%),2513593,4533264 (10%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,370749 (83%),3613887,919377 (2%)
8,11751,Gohan (Kid),2,63535,307214 (69%),767708,151669 (0%)
8,12031,Goku (Ultra Instinct),0,0,307214 (69%),1754206,0 (0%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,307214 (69%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,17278.25
Average damage dealt per turn:,5637817.12
