RNG Seed: 132
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,49465,395975 (89%),113109,43386891 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5205,390770 (88%),2390534,40996357 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11812,378958 (85%),1249981,39746376 (91%)
2,11971,Caulifla,4,0,378958 (85%),145044,39601332 (91%)
2,12031,Goku (Ultra Instinct),2,0,378958 (85%),2797628,36803704 (85%)
2,11879,Super Saiyan God SS Vegeta,2,34,378924 (85%),2397476,34406228 (79%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),3,49852,329072 (74%),767080,33639148 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,329072 (74%),2870052,30769096 (71%)
3,12114,Super Saiyan 2 Gohan (Youth),5,41358,287714 (65%),5322768,25446328 (58%)
4,11971,Caulifla,4,0,287714 (65%),170209,25276119 (58%)
4,12031,Goku (Ultra Instinct),1,0,287714 (65%),1993352,23282767 (54%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,282,287432 (65%),2084234,21198533 (49%)
5,11751,Gohan (Kid),4,0,287432 (65%),768766,20429767 (47%)
5,11879,Super Saiyan God SS Vegeta,2,158222,129210 (29%),1561566,18868201 (43%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,47767,81443 (18%),3171433,15696768 (36%)
6,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,81443 (18%),25662,15671106 (36%)
6,12031,Goku (Ultra Instinct),1,103848,0 (0%),3301707,12369399 (28%)
6,12114,Super Saiyan 2 Gohan (Youth),0,0,0 (0%),0,12369399 (28%)
Result:,Team defeated

Average damage received per turn:,77974.17
Average damage dealt per turn:,5188433.50
