RNG Seed: 100
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,3,264,441101 (100%),1345248,42154752 (97%)
1,11879,Super Saiyan God SS Vegeta,1,81,441020 (100%),1040124,41114628 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,129823,311197 (71%),3439142,37675486 (87%)
2,11971,Caulifla,2,0,311197 (71%),3527,37671959 (87%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,23137,288060 (65%),2124195,35547764 (82%)
2,11751,Gohan (Kid),2,23333,264727 (60%),659650,34888114 (80%)
3,Item,used,for,40,percent,damage,reduction
3,12034,Super Saiyan God SS Evolved Vegeta,6,47270,217457 (49%),1897963,32990151 (76%)
3,12009,Gohan (Teen),0,0,217457 (49%),1362350,31627801 (73%)
3,11879,Super Saiyan God SS Vegeta,2,150,217307 (49%),1286427,30341374 (70%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,4,0,217307 (49%),137689,30203685 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,94333,122974 (28%),6742189,23461496 (54%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,43,122931 (28%),4647423,18814073 (43%)
5,11751,Gohan (Kid),heal,heal,441365 (100%),heal,heal
5,11751,Gohan (Kid),5,0,441365 (100%),1720575,17093498 (39%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,9878,431487 (98%),722501,16370997 (38%)
5,12009,Gohan (Teen),2,128,431359 (98%),1497144,14873853 (34%)
6,11971,Caulifla,4,0,431359 (98%),173025,14700828 (34%)
6,11879,Super Saiyan God SS Vegeta,3,2891,428468 (97%),1186445,13514383 (31%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,18422,410046 (93%),2441314,11073069 (25%)
7,11751,Gohan (Kid),3,0,410046 (93%),767187,10305882 (24%)
7,12034,Super Saiyan God SS Evolved Vegeta,4,46250,363796 (82%),98221,10207661 (23%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,17946,345850 (78%),5612465,4595196 (11%)
8,11971,Caulifla,2,0,345850 (78%),172445,4422751 (10%)
8,12009,Gohan (Teen),4,46548,299302 (68%),1691350,2731401 (6%)
8,11879,Super Saiyan God SS Vegeta,2,198,299104 (68%),1443342,1288059 (3%)
9,11751,Gohan (Kid),5,62624,236480 (54%),127812,1160247 (3%)
9,12034,Super Saiyan God SS Evolved Vegeta,0,0,236480 (54%),101482,1058765 (2%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,236480 (54%),3489648,0 (0%)
Result:,Boss defeated

Average damage received per turn:,22765.00
Average damage dealt per turn:,5103431.44
