RNG Seed: 109
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,441365 (100%),7801,43492199 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,1,32,441333 (100%),894632,42597567 (98%)
1,11879,Super Saiyan God SS Vegeta,3,189,441144 (100%),1403577,41193990 (95%)
2,12009,Gohan (Teen),4,64674,376470 (85%),13934,41180056 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,252,376218 (85%),2096673,39083383 (90%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,188,376030 (85%),1263253,37820130 (87%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,7,0,376030 (85%),163261,37656869 (87%)
3,12034,Super Saiyan God SS Evolved Vegeta,0,0,376030 (85%),647219,37009650 (85%)
3,11751,Gohan (Kid),1,23775,352255 (80%),662252,36347398 (84%)
4,12009,Gohan (Teen),6,494,351761 (80%),84449,36262949 (83%)
4,11879,Super Saiyan God SS Vegeta,1,95,351666 (80%),1797672,34465277 (79%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,101604,250062 (57%),4568207,29897070 (69%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,250062 (57%),184289,29712781 (68%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,28390,221672 (50%),4387218,25325563 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,58170,163502 (37%),2265278,23060285 (53%)
6,11751,Gohan (Kid),5,188370,0 (0%),132028,22928257 (53%)
6,12009,Gohan (Teen),0,0,0 (0%),0,22928257 (53%)
6,11879,Super Saiyan God SS Vegeta,0,0,0 (0%),0,22928257 (53%)
Result:,Team defeated

Average damage received per turn:,77705.50
Average damage dealt per turn:,3428623.83
