RNG Seed: 69
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,48384,392981 (89%),744393,42755607 (98%)
1,11879,Super Saiyan God SS Vegeta,2,242,392739 (89%),1334070,41421537 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,13249,379490 (86%),2081603,39339934 (90%)
2,11971,Caulifla,4,0,379490 (86%),7933,39332001 (90%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,242,379248 (86%),1870382,37461619 (86%)
2,12009,Gohan (Teen),1,79,379169 (86%),1338740,36122879 (83%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),4,182624,196545 (45%),752791,35370088 (81%)
3,11879,Super Saiyan God SS Vegeta,1,108,196437 (45%),2625565,32744523 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,17526,178911 (41%),3632543,29111980 (67%)
4,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,4,0,178911 (41%),7808,29104172 (67%)
4,12034,Super Saiyan God SS Evolved Vegeta,3,35503,143408 (32%),3507143,25597029 (59%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,11,143397 (32%),5219425,20377604 (47%)
5,11751,Gohan (Kid),6,184922,0 (0%),778315,19599289 (45%)
5,12009,Gohan (Teen),0,0,0 (0%),0,19599289 (45%)
5,11879,Super Saiyan God SS Vegeta,0,0,0 (0%),0,19599289 (45%)
Result:,Team defeated

Average damage received per turn:,96578.00
Average damage dealt per turn:,4780142.20
