RNG Seed: 118
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),3,0,441365 (100%),761469,42738531 (98%)
1,11879,Super Saiyan God SS Vegeta,5,64673,376692 (85%),1522345,41216186 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,376692 (85%),3264119,37952067 (87%)
2,12034,Super Saiyan God SS Evolved Vegeta,5,379,376313 (85%),1185054,36767013 (85%)
2,12009,Gohan (Teen),2,33532,342781 (78%),1334893,35432120 (81%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,98,342683 (78%),3048310,32383810 (74%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,342683 (78%),6239,32377571 (74%)
3,11879,Super Saiyan God SS Vegeta,1,25882,316801 (72%),63191,32314380 (74%)
3,11751,Gohan (Kid),2,23952,292849 (66%),660444,31653936 (73%)
4,12034,Super Saiyan God SS Evolved Vegeta,4,312,292537 (66%),84121,31569815 (73%)
4,12009,Gohan (Teen),2,163,292374 (66%),1485494,30084321 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,81,292293 (66%),330490,29753831 (68%)
5,11971,Caulifla,6,0,292293 (66%),6421,29747410 (68%)
5,11879,Super Saiyan God SS Vegeta,1,113147,179146 (41%),2322126,27425284 (63%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,34378,144768 (33%),1744974,25680310 (59%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),2,0,144768 (33%),758896,24921414 (57%)
6,12034,Super Saiyan God SS Evolved Vegeta,5,53237,91531 (21%),1086008,23835406 (55%)
6,12009,Gohan (Teen),1,63,91468 (21%),1605205,22230201 (51%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,3,0,91468 (21%),6415,22223786 (51%)
7,11879,Super Saiyan God SS Vegeta,4,346,91122 (21%),3319690,18904096 (43%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,18003,73119 (17%),6735816,12168280 (28%)
8,11751,Gohan (Kid),heal,heal,441365 (100%),heal,heal
8,11751,Gohan (Kid),4,62689,378676 (86%),1748080,10420200 (24%)
8,12034,Super Saiyan God SS Evolved Vegeta,3,37340,341336 (77%),1221133,9199067 (21%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,23337,317999 (72%),2111088,7087979 (16%)
9,11971,Caulifla,3,0,317999 (72%),4541,7083438 (16%)
9,12009,Gohan (Teen),4,7449,310550 (70%),1808728,5274710 (12%)
9,11879,Super Saiyan God SS Vegeta,1,39356,271194 (61%),68458,5206252 (12%)
10,11751,Gohan (Kid),6,192639,78555 (18%),739624,4466628 (10%)
10,12034,Super Saiyan God SS Evolved Vegeta,0,0,78555 (18%),2362450,2104178 (5%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,78555 (18%),3461794,0 (0%)
Result:,Boss defeated

Average damage received per turn:,36281.00
Average damage dealt per turn:,4485761.60
