RNG Seed: 45
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),2,23582,417783 (95%),112516,43387484 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,129377,288406 (65%),3314982,40072502 (92%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12495,275911 (63%),2137031,37935471 (87%)
2,11971,Caulifla,4,0,275911 (63%),8160,37927311 (87%)
2,12034,Super Saiyan God SS Evolved Vegeta,2,115588,160323 (36%),1415900,36511411 (84%)
2,12009,Gohan (Teen),2,109,160214 (36%),161562,36349849 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11751,Gohan (Kid),5,97756,62458 (14%),112080,36237769 (83%)
3,11879,Super Saiyan God SS Vegeta,1,4963,57495 (13%),813201,35424568 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,97469,0 (0%),3850752,31573816 (73%)
Result:,Team defeated

Average damage received per turn:,160446.33
Average damage dealt per turn:,3975394.67
