RNG Seed: 87
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,440524 (100%),138189,43361811 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,330,440194 (100%),2672723,40689088 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),0,0,440194 (100%),2547756,38141332 (88%)
2,11751,Gohan (Kid),5,43719,396475 (90%),799061,37342271 (86%)
2,12009,Gohan (Teen),2,233,396242 (90%),1441059,35901212 (83%)
2,11354,Goku (Ultra Instinct -Sign-),1,14336,381906 (87%),933372,34967840 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,381906 (87%),22670,34945170 (80%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,100782,281124 (64%),2604605,32340565 (74%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5912,275212 (62%),1875762,30464803 (70%)
4,11751,Gohan (Kid),6,22752,252460 (57%),136647,30328156 (70%)
4,12009,Gohan (Teen),1,104,252356 (57%),1562645,28765511 (66%)
4,12114,Super Saiyan 2 Gohan (Youth),1,32,252324 (57%),4690565,24074946 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,252324 (57%),159795,23915151 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,25360,226964 (52%),2891478,21023673 (48%)
5,11354,Goku (Ultra Instinct -Sign-),2,146705,80259 (18%),1041183,19982490 (46%)
6,11751,Gohan (Kid),heal,heal,440524 (100%),heal,heal
6,11751,Gohan (Kid),4,62524,378000 (86%),316466,19666024 (45%)
6,12009,Gohan (Teen),2,125,377875 (86%),1713338,17952686 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,43415,334460 (76%),1661680,16291006 (37%)
7,11971,Caulifla,2,0,334460 (76%),24872,16266134 (37%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),5,176551,157909 (36%),2859283,13406851 (31%)
7,12114,Super Saiyan 2 Gohan (Youth),1,36542,121367 (28%),835781,12571070 (29%)
8,11751,Gohan (Kid),3,64007,57360 (13%),776168,11794902 (27%)
8,41355,Goku (Ultra Instinct) int,2,0,57360 (13%),1217805,10577097 (24%)
8,12009,Gohan (Teen),1,77905,0 (0%),182572,10394525 (24%)
Result:,Team defeated

Average damage received per turn:,57633.62
Average damage dealt per turn:,4138184.38
