RNG Seed: 68
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,2,0,440524 (100%),143499,43356501 (100%)
1,12009,Gohan (Teen),2,157,440367 (100%),1401931,41954570 (96%)
1,11751,Gohan (Kid),4,67892,372475 (85%),697122,41257448 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,13710,358765 (81%),2118219,39139229 (90%)
2,12114,Super Saiyan 2 Gohan (Youth),1,36,358729 (81%),851637,38287592 (88%)
2,11354,Goku (Ultra Instinct -Sign-),4,307295,51434 (12%),796369,37491223 (86%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11971,Caulifla,3,0,51434 (12%),165175,37326048 (86%)
3,12009,Gohan (Teen),3,355,51079 (12%),1580874,35745174 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,94554,0 (0%),2901365,32843809 (76%)
Result:,Team defeated

Average damage received per turn:,161333.00
Average damage dealt per turn:,3552063.67
