RNG Seed: 46
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,7,0,440524 (100%),138136,43361864 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,440524 (100%),890995,42470869 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5405,435119 (99%),2118716,40352153 (93%)
2,11751,Gohan (Kid),5,46299,388820 (88%),797264,39554889 (91%)
2,12009,Gohan (Teen),3,240,388580 (88%),1396894,38157995 (88%)
2,11354,Goku (Ultra Instinct -Sign-),0,0,388580 (88%),901347,37256648 (86%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,388580 (88%),155552,37101096 (85%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,122,388458 (88%),3245756,33855340 (78%)
3,12114,Super Saiyan 2 Gohan (Youth),1,18,388440 (88%),3308337,30547003 (70%)
4,11751,Gohan (Kid),6,21921,366519 (83%),791679,29755324 (68%)
4,12009,Gohan (Teen),2,105,366414 (83%),1556208,28199116 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,366414 (83%),2552579,25646537 (59%)
5,11971,Caulifla,2,0,366414 (83%),168802,25477735 (59%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,25000,341414 (78%),4938533,20539202 (47%)
5,11354,Goku (Ultra Instinct -Sign-),2,730464,0 (0%),96500,20442702 (47%)
Result:,Team defeated

Average damage received per turn:,165914.80
Average damage dealt per turn:,4611459.60
