RNG Seed: 135
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,2,0,440524 (100%),146455,43353545 (100%)
1,12009,Gohan (Teen),4,45092,395432 (90%),1424038,41929507 (96%)
1,11751,Gohan (Kid),2,21792,373640 (85%),691185,41238322 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,33417,340223 (77%),1490128,39748194 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,126758,213465 (48%),283673,39464521 (91%)
2,11354,Goku (Ultra Instinct -Sign-),1,46944,166521 (38%),85228,39379293 (91%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,166521 (38%),13095,39366198 (90%)
3,12009,Gohan (Teen),3,238,166283 (38%),1560500,37805698 (87%)
3,12114,Super Saiyan 2 Gohan (Youth),1,30,166253 (38%),1971674,35834024 (82%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),6,24697,141556 (32%),770146,35063878 (81%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,14,141542 (32%),4877319,30186559 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,71,141471 (32%),5109489,25077070 (58%)
5,11971,Caulifla,3,0,141471 (32%),23548,25053522 (58%)
5,41355,Goku (Ultra Instinct) int,3,0,141471 (32%),1157769,23895753 (55%)
5,12009,Gohan (Teen),2,90,141381 (32%),1638663,22257090 (51%)
6,11751,Gohan (Kid),3,0,141381 (32%),770317,21486773 (49%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,8531,132850 (30%),4017666,17469107 (40%)
6,12114,Super Saiyan 2 Gohan (Youth),1,2923,129927 (29%),2937729,14531378 (33%)
7,11971,Caulifla,4,0,129927 (29%),25932,14505446 (33%)
7,41355,Goku (Ultra Instinct) int,4,0,129927 (29%),122478,14382968 (33%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,129927 (29%),3459052,10923916 (25%)
8,11751,Gohan (Kid),heal,heal,440524 (100%),heal,heal
8,11751,Gohan (Kid),4,61437,379087 (86%),312556,10611360 (24%)
8,12009,Gohan (Teen),2,163,378924 (86%),1863985,8747375 (20%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,119,378805 (86%),3682535,5064840 (12%)
9,11971,Caulifla,4,0,378805 (86%),172693,4892147 (11%)
9,41355,Goku (Ultra Instinct) int,1,0,378805 (86%),1266938,3625209 (8%)
9,12114,Super Saiyan 2 Gohan (Youth),3,310380,68425 (16%),752717,2872492 (7%)
10,11751,Gohan (Kid),2,123114,0 (0%),801703,2070789 (5%)
10,12009,Gohan (Teen),0,0,0 (0%),0,2070789 (5%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),0,2070789 (5%)
Result:,Team defeated

Average damage received per turn:,49521.30
Average damage dealt per turn:,4142921.10
