RNG Seed: 108
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),4,64566,375958 (85%),198657,43301343 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,184,375774 (85%),1431596,41869747 (96%)
1,11354,Goku (Ultra Instinct -Sign-),2,95653,280121 (64%),75751,41793996 (96%)
2,11971,Caulifla,5,0,280121 (64%),3332,41790664 (96%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,33,280088 (64%),4150917,37639747 (87%)
2,12114,Super Saiyan 2 Gohan (Youth),2,246,279842 (64%),1380775,36258972 (83%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),6,91796,188046 (43%),792410,35466562 (82%)
3,12009,Gohan (Teen),0,0,188046 (43%),1579492,33887070 (78%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,150,187896 (43%),4055779,29831291 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,5,0,187896 (43%),16020,29815271 (69%)
4,41355,Goku (Ultra Instinct) int,0,0,187896 (43%),113761,29701510 (68%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,159,187737 (43%),2270547,27430963 (63%)
5,11751,Gohan (Kid),2,240274,0 (0%),0,27430963 (63%)
5,12009,Gohan (Teen),0,0,0 (0%),0,27430963 (63%)
5,12114,Super Saiyan 2 Gohan (Youth),0,0,0 (0%),0,27430963 (63%)
Result:,Team defeated

Average damage received per turn:,98612.20
Average damage dealt per turn:,3213807.40
