RNG Seed: 84
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,3,0,440524 (100%),3206,43496794 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11578,428946 (97%),2907121,40589673 (93%)
1,11751,Gohan (Kid),3,49210,379736 (86%),657582,39932091 (92%)
2,12009,Gohan (Teen),4,352,379384 (86%),1104161,38827930 (89%)
2,12114,Super Saiyan 2 Gohan (Youth),4,50535,328849 (75%),2748822,36079108 (83%)
2,11354,Goku (Ultra Instinct -Sign-),0,0,328849 (75%),804789,35274319 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,328849 (75%),21048,35253271 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,23,328826 (75%),2245781,33007490 (76%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,10312,318514 (72%),3368916,29638574 (68%)
4,11751,Gohan (Kid),4,0,318514 (72%),799637,28838937 (66%)
4,12009,Gohan (Teen),3,167,318347 (72%),1566686,27272251 (63%)
4,12114,Super Saiyan 2 Gohan (Youth),1,20,318327 (72%),2754814,24517437 (56%)
5,11971,Caulifla,3,0,318327 (72%),151422,24366015 (56%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,204996,113331 (26%),2892813,21473202 (49%)
5,11354,Goku (Ultra Instinct -Sign-),2,155179,0 (0%),1051615,20421587 (47%)
Result:,Team defeated

Average damage received per turn:,96474.40
Average damage dealt per turn:,4615682.60
