RNG Seed: 105
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),3,284,440240 (100%),199798,43300202 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,373,439867 (100%),1358637,41941565 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,439867 (100%),1252861,40688704 (94%)
2,11971,Caulifla,5,0,439867 (100%),1151,40687553 (94%)
2,12114,Super Saiyan 2 Gohan (Youth),1,59052,380815 (86%),4312315,36375238 (84%)
2,11751,Gohan (Kid),2,42274,338541 (77%),566376,35808862 (82%)
3,Item,used,for,40,percent,damage,reduction
3,12009,Gohan (Teen),5,319,338222 (77%),241171,35567691 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,32,338190 (77%),4155500,31412191 (72%)
3,11354,Goku (Ultra Instinct -Sign-),2,23938,314252 (71%),986523,30425668 (70%)
4,11971,Caulifla,3,0,314252 (71%),22553,30403115 (70%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,94,314158 (71%),4938750,25464365 (59%)
4,12114,Super Saiyan 2 Gohan (Youth),4,42120,272038 (62%),5258955,20205410 (46%)
5,11751,Gohan (Kid),4,124077,147961 (34%),814811,19390599 (45%)
5,12009,Gohan (Teen),1,22,147939 (34%),1729399,17661200 (41%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,28124,119815 (27%),3057757,14603443 (34%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,4,0,119815 (27%),26586,14576857 (34%)
6,41355,Goku (Ultra Instinct) int,2,0,119815 (27%),125695,14451162 (33%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,33401,86414 (20%),6511819,7939343 (18%)
7,11751,Gohan (Kid),heal,heal,440524 (100%),heal,heal
7,11751,Gohan (Kid),4,304310,136214 (31%),309946,7629397 (18%)
7,12009,Gohan (Teen),2,95,136119 (31%),1830087,5799310 (13%)
7,12114,Super Saiyan 2 Gohan (Youth),2,112,136007 (31%),2522920,3276390 (8%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11971,Caulifla,6,0,136007 (31%),26518,3249872 (7%)
8,41355,Goku (Ultra Instinct) int,0,0,136007 (31%),1333720,1916152 (4%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,136007 (31%),2639045,0 (0%)
Result:,Boss defeated

Average damage received per turn:,38064.62
Average damage dealt per turn:,5527861.62
