RNG Seed: 52
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,4,50064,399045 (89%),1205124,42294876 (97%)
1,12009,Gohan (Teen),2,132,398913 (89%),1349876,40945000 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,113,398800 (89%),874430,40070570 (92%)
2,11971,Caulifla,6,0,398800 (89%),4694,40065876 (92%)
2,11354,Goku (Ultra Instinct -Sign-),1,40574,358226 (80%),81633,39984243 (92%)
2,11751,Gohan (Kid),1,24803,333423 (74%),663009,39321234 (90%)
3,Item,used,for,40,percent,damage,reduction
3,12034,Super Saiyan God SS Evolved Vegeta,6,51255,282168 (63%),85783,39235451 (90%)
3,12009,Gohan (Teen),1,9,282159 (63%),1478739,37756712 (87%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,23,282136 (63%),2132197,35624515 (82%)
4,11971,Caulifla,3,0,282136 (63%),136330,35488185 (82%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,194,281942 (63%),3015504,32472681 (75%)
4,11354,Goku (Ultra Instinct -Sign-),2,92196,189746 (42%),84178,32388503 (74%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),3,308757,0 (0%),120077,32268426 (74%)
5,12034,Super Saiyan God SS Evolved Vegeta,0,0,0 (0%),0,32268426 (74%)
5,12009,Gohan (Teen),0,0,0 (0%),0,32268426 (74%)
5,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,314376 (70%),revive,revive
6,11971,Caulifla,3,0,314377 (70%),153369,32115057 (74%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,72175,242202 (54%),2993080,29121977 (67%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,67777,174425 (39%),1657250,27464727 (63%)
7,11751,Gohan (Kid),5,127419,47006 (10%),762735,26701992 (61%)
7,12034,Super Saiyan God SS Evolved Vegeta,2,145,46861 (10%),1771005,24930987 (57%)
7,41355,Goku (Ultra Instinct) int,1,0,46861 (10%),1343338,23587649 (54%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11971,Caulifla,3,0,46861 (10%),175676,23411973 (54%)
8,12009,Gohan (Teen),4,16097,30764 (7%),1686519,21725454 (50%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,10,30754 (7%),9004871,12720583 (29%)
9,11751,Gohan (Kid),heal,heal,449109 (100%),heal,heal
9,11751,Gohan (Kid),5,63638,385471 (86%),303596,12416987 (29%)
9,12034,Super Saiyan God SS Evolved Vegeta,1,11106,374365 (83%),1662383,10754604 (25%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,46124,328241 (73%),3369526,7385078 (17%)
10,11971,Caulifla,3,0,328241 (73%),21677,7363401 (17%)
10,41355,Goku (Ultra Instinct) int,3,173,328068 (73%),1220663,6142738 (14%)
10,12009,Gohan (Teen),2,132,327936 (73%),1759771,4382967 (10%)
11,11751,Gohan (Kid),5,128215,199721 (44%),129327,4253640 (10%)
11,12034,Super Saiyan God SS Evolved Vegeta,1,9641,190080 (42%),1380604,2873036 (7%)
11,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,190080 (42%),3797632,0 (0%)
Result:,Boss defeated

Average damage received per turn:,23548.09
Average damage dealt per turn:,4038599.64
