RNG Seed: 127
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,6,0,449109 (100%),3607,43496393 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6365,442744 (99%),266827,43229566 (99%)
1,11354,Goku (Ultra Instinct -Sign-),1,13881,428863 (95%),984551,42245015 (97%)
2,11751,Gohan (Kid),6,25025,403838 (90%),113383,42131632 (97%)
2,12034,Super Saiyan God SS Evolved Vegeta,0,0,403838 (90%),1280072,40851560 (94%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11629,392209 (87%),2343281,38508279 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,392209 (87%),4748,38503531 (89%)
3,12009,Gohan (Teen),3,28961,363248 (81%),1395974,37107557 (85%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,95,363153 (81%),1634821,35472736 (82%)
4,11751,Gohan (Kid),3,23334,339819 (76%),111217,35361519 (81%)
4,12034,Super Saiyan God SS Evolved Vegeta,4,30991,308828 (69%),108010,35253509 (81%)
4,11354,Goku (Ultra Instinct -Sign-),1,46,308782 (69%),1178268,34075241 (78%)
5,11971,Caulifla,3,0,308782 (69%),4841,34070400 (78%)
5,12009,Gohan (Teen),3,173,308609 (69%),164439,33905961 (78%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,43958,264651 (59%),2221253,31684708 (73%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),2,0,264651 (59%),112241,31572467 (73%)
6,12034,Super Saiyan God SS Evolved Vegeta,4,43435,221216 (49%),3588496,27983971 (64%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,32414,188802 (42%),5714683,22269288 (51%)
7,11971,Caulifla,4,0,188802 (42%),144889,22124399 (51%)
7,41355,Goku (Ultra Instinct) int,1,0,188802 (42%),1286685,20837714 (48%)
7,12009,Gohan (Teen),3,234,188568 (42%),1499516,19338198 (44%)
8,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11751,Gohan (Kid),4,188835,0 (0%),119047,19219151 (44%)
8,12034,Super Saiyan God SS Evolved Vegeta,0,0,0 (0%),1294145,17925006 (41%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),2345180,15579826 (36%)
8,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,314376 (70%),revive,revive
9,11971,Caulifla,4,0,314377 (70%),163875,15415951 (35%)
9,41355,Goku (Ultra Instinct) int,1,0,314377 (70%),1434739,13981212 (32%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,201595,112782 (25%),3643480,10337732 (24%)
10,11751,Gohan (Kid),heal,heal,449109 (100%),heal,heal
10,11751,Gohan (Kid),5,127413,321696 (72%),1738424,8599308 (20%)
10,12034,Super Saiyan God SS Evolved Vegeta,2,23313,298383 (66%),1229356,7369952 (17%)
10,12009,Gohan (Teen),1,123,298260 (66%),1626268,5743684 (13%)
11,11971,Caulifla,5,0,298260 (66%),18429,5725255 (13%)
11,41355,Goku (Ultra Instinct) int,0,0,298260 (66%),1506970,4218285 (10%)
11,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,298260 (66%),5444198,0 (0%)
Result:,Boss defeated

Average damage received per turn:,13713.55
Average damage dealt per turn:,4065992.09
