RNG Seed: 45
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,2,128,460368 (100%),513817,42986183 (99%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,131825,328543 (71%),2371974,40614209 (93%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11849,316694 (69%),3763811,36850398 (85%)
2,11971,Caulifla,2,0,316694 (69%),1561,36848837 (85%)
2,12114,Super Saiyan 2 Gohan (Youth),1,126,316568 (69%),2233635,34615202 (80%)
2,11751,Gohan (Kid),5,83373,233195 (51%),92883,34522319 (79%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,12034,Super Saiyan God SS Evolved Vegeta,6,52396,180799 (39%),802512,33719807 (78%)
3,12009,Gohan (Teen),1,118,180681 (39%),173955,33545852 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,15,180666 (39%),4412961,29132891 (67%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,2,0,180666 (39%),148546,28984345 (67%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,267,180399 (39%),2806090,26178255 (60%)
4,12114,Super Saiyan 2 Gohan (Youth),3,26548,153851 (33%),5908327,20269928 (47%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),6,64786,89065 (19%),763789,19506139 (45%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,13353,75712 (16%),108325,19397814 (45%)
5,12009,Gohan (Teen),1,62,75650 (16%),1369002,18028812 (41%)
6,11971,Caulifla,4,0,75650 (16%),161716,17867096 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,49726,25924 (6%),2762044,15105052 (35%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,37028,0 (0%),2975099,12129953 (28%)
Result:,Team defeated

Average damage received per turn:,78600.00
Average damage dealt per turn:,5228341.17
