RNG Seed: 127
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,6,0,460496 (100%),3607,43496393 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,34,460462 (100%),305579,43190814 (99%)
1,12114,Super Saiyan 2 Gohan (Youth),1,127,460335 (100%),2059316,41131498 (95%)
2,11751,Gohan (Kid),5,23259,437076 (95%),811902,40319596 (93%)
2,12009,Gohan (Teen),0,0,437076 (95%),1405229,38914367 (89%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,221,436855 (95%),1298646,37615721 (86%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,6,0,436855 (95%),24969,37590752 (86%)
3,12034,Super Saiyan God SS Evolved Vegeta,0,0,436855 (95%),123882,37466870 (86%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,31,436824 (95%),1923076,35543794 (82%)
4,11751,Gohan (Kid),3,44740,392084 (85%),810301,34733493 (80%)
4,12009,Gohan (Teen),4,279,391805 (85%),1570585,33162908 (76%)
4,12114,Super Saiyan 2 Gohan (Youth),1,97,391708 (85%),3286316,29876592 (69%)
5,11971,Caulifla,6,0,391708 (85%),178274,29698318 (68%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,51825,339883 (74%),1431634,28266684 (65%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,34201,305682 (66%),2938085,25328599 (58%)
6,11751,Gohan (Kid),4,123532,182150 (40%),797337,24531262 (56%)
6,12009,Gohan (Teen),4,13714,168436 (37%),1702541,22828721 (52%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,168436 (37%),4123588,18705133 (43%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,4,0,168436 (37%),29184,18675949 (43%)
7,12034,Super Saiyan God SS Evolved Vegeta,1,14705,153731 (33%),2799519,15876430 (36%)
7,12114,Super Saiyan 2 Gohan (Youth),2,260825,0 (0%),1167562,14708868 (34%)
Result:,Team defeated

Average damage received per turn:,81084.29
Average damage dealt per turn:,4113018.86
