RNG Seed: 62
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,460496 (100%),144443,43355557 (100%)
1,12009,Gohan (Teen),2,27795,432701 (94%),1413238,41942319 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,66,432635 (94%),280368,41661951 (96%)
2,11751,Gohan (Kid),3,23702,408933 (89%),762885,40899066 (94%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,199,408734 (89%),2979144,37919922 (87%)
2,12114,Super Saiyan 2 Gohan (Youth),2,63990,344744 (75%),3109574,34810348 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,344744 (75%),27159,34783189 (80%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,235,344509 (75%),125133,34658056 (80%)
3,12009,Gohan (Teen),3,257,344252 (75%),1496952,33161104 (76%)
4,11751,Gohan (Kid),3,48055,296197 (64%),774230,32386874 (74%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,242,295955 (64%),4021607,28365267 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,209,295746 (64%),3019036,25346231 (58%)
5,11971,Caulifla,3,0,295746 (64%),26920,25319311 (58%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,232,295514 (64%),1646673,23672638 (54%)
5,12114,Super Saiyan 2 Gohan (Youth),2,191,295323 (64%),5184875,18487763 (43%)
6,11751,Gohan (Kid),3,123780,171543 (37%),137197,18350566 (42%)
6,12009,Gohan (Teen),3,252,171291 (37%),1688041,16662525 (38%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,18005,153286 (33%),3147191,13515334 (31%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,4,0,153286 (33%),188521,13326813 (31%)
7,12034,Super Saiyan God SS Evolved Vegeta,2,81,153205 (33%),3102897,10223916 (24%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,32397,120808 (26%),4916815,5307101 (12%)
8,11751,Gohan (Kid),heal,heal,460496 (100%),heal,heal
8,11751,Gohan (Kid),3,0,460496 (100%),1836024,3471077 (8%)
8,12009,Gohan (Teen),3,272,460224 (100%),1851648,1619429 (4%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,460224 (100%),2083464,0 (0%)
Result:,Boss defeated

Average damage received per turn:,34.00
Average damage dealt per turn:,5495504.38
