RNG Seed: 66
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,3,196188,264308 (57%),774299,42725701 (98%)
1,12009,Gohan (Teen),3,285,264023 (57%),160398,42565303 (98%)
1,12114,Super Saiyan 2 Gohan (Youth),2,37,263986 (57%),4218055,38347248 (88%)
2,11971,Caulifla,3,0,263986 (57%),22749,38324499 (88%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,17588,246398 (54%),3346694,34977805 (80%)
2,11751,Gohan (Kid),2,49283,197115 (43%),669669,34308136 (79%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,12034,Super Saiyan God SS Evolved Vegeta,5,371,196744 (43%),2403485,31904651 (73%)
3,12009,Gohan (Teen),1,101,196643 (43%),1376193,30528458 (70%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,163,196480 (43%),3191455,27337003 (63%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,4,0,196480 (43%),148118,27188885 (63%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,210,196270 (43%),3267606,23921279 (55%)
4,12114,Super Saiyan 2 Gohan (Youth),2,96,196174 (43%),1374720,22546559 (52%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),3,0,196174 (43%),774543,21772016 (50%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,33940,162234 (35%),782272,20989744 (48%)
5,12009,Gohan (Teen),2,214,162020 (35%),182029,20807715 (48%)
6,11971,Caulifla,6,0,162020 (35%),24758,20782957 (48%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,200842,0 (0%),4767191,16015766 (37%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),0,16015766 (37%)
Result:,Team defeated

Average damage received per turn:,83219.67
Average damage dealt per turn:,4580705.67
