RNG Seed: 48
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,5,195292,265204 (58%),1419386,42080614 (97%)
1,12009,Gohan (Teen),2,128,265076 (58%),1335906,40744708 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),1,64,265012 (58%),4429314,36315394 (83%)
2,11971,Caulifla,3,0,265012 (58%),22957,36292437 (83%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12012,253000 (55%),1414861,34877576 (80%)
2,11751,Gohan (Kid),3,180076,72924 (16%),682572,34195004 (79%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,12034,Super Saiyan God SS Evolved Vegeta,5,374,72550 (16%),3523208,30671796 (71%)
3,12009,Gohan (Teen),0,0,72550 (16%),1487799,29183997 (67%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,238,72312 (16%),5028750,24155247 (56%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,1,0,72312 (16%),23194,24132053 (55%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,159,72153 (16%),2033132,22098921 (51%)
4,12114,Super Saiyan 2 Gohan (Youth),4,389,71764 (16%),822086,21276835 (49%)
5,11751,Gohan (Kid),heal,heal,460496 (100%),heal,heal
5,11751,Gohan (Kid),3,128590,331906 (72%),1724268,19552567 (45%)
5,12034,Super Saiyan God SS Evolved Vegeta,2,360295,0 (0%),1096684,18455883 (42%)
5,12009,Gohan (Teen),0,0,0 (0%),0,18455883 (42%)
5,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,322347 (70%),revive,revive
6,11971,Caulifla,3,0,322348 (70%),24020,18431863 (42%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,76172,246176 (53%),3048243,15383620 (35%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,58176,188000 (41%),2426862,12956758 (30%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11751,Gohan (Kid),2,0,188000 (41%),778362,12178396 (28%)
7,12034,Super Saiyan God SS Evolved Vegeta,4,14007,173993 (38%),1415935,10762461 (25%)
7,12114,Super Saiyan 2 Gohan (Youth),2,36745,137248 (30%),2615252,8147209 (19%)
8,11971,Caulifla,4,0,137248 (30%),25880,8121329 (19%)
8,12009,Gohan (Teen),1,16561,120687 (26%),1720414,6400915 (15%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,293,120394 (26%),3430573,2970342 (7%)
9,11751,Gohan (Kid),2,129701,0 (0%),0,2970342 (7%)
9,12034,Super Saiyan God SS Evolved Vegeta,0,0,0 (0%),0,2970342 (7%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,2970342 (7%)
Result:,Team defeated

Average damage received per turn:,52200.33
Average damage dealt per turn:,4503295.33
