RNG Seed: 88
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),4,32383,428113 (93%),195987,43304013 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,140,427973 (93%),1884659,41419354 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,154,427819 (93%),2414938,39004416 (90%)
2,11971,Caulifla,1,0,427819 (93%),164237,38840179 (89%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,140,427679 (93%),2459887,36380292 (84%)
2,11751,Gohan (Kid),4,182741,244938 (53%),669738,35710554 (82%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,12009,Gohan (Teen),2,107,244831 (53%),595346,35115208 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,273,244558 (53%),390922,34724286 (80%)
3,12114,Super Saiyan 2 Gohan (Youth),2,46,244512 (53%),2069264,32655022 (75%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,3,0,244512 (53%),189846,32465176 (75%)
4,12034,Super Saiyan God SS Evolved Vegeta,2,35889,208623 (45%),3725922,28739254 (66%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,194,208429 (45%),4203416,24535838 (56%)
5,11751,Gohan (Kid),2,60895,147534 (32%),803970,23731868 (55%)
5,12009,Gohan (Teen),4,300,147234 (32%),1703043,22028825 (51%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,19486,127748 (28%),1911773,20117052 (46%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,127748 (28%),27891,20089161 (46%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,88,127660 (28%),128188,19960973 (46%)
6,12114,Super Saiyan 2 Gohan (Youth),1,38649,89011 (19%),1156629,18804344 (43%)
7,11751,Gohan (Kid),heal,heal,460496 (100%),heal,heal
7,11751,Gohan (Kid),4,124804,335692 (73%),1820134,16984210 (39%)
7,12009,Gohan (Teen),0,0,335692 (73%),1868863,15115347 (35%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,189164,146528 (32%),5047267,10068080 (23%)
8,11971,Caulifla,2,0,146528 (32%),28790,10039290 (23%)
8,12034,Super Saiyan God SS Evolved Vegeta,3,477,146051 (32%),659341,9379949 (22%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,205215,0 (0%),3916671,5463278 (13%)
8,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,322347 (70%),revive,revive
9,11751,Gohan (Kid),7,186671,135677 (29%),802147,4661131 (11%)
9,12009,Gohan (Teen),1,117,135560 (29%),1991399,2669732 (6%)
9,12114,Super Saiyan 2 Gohan (Youth),0,0,135560 (29%),1918910,750822 (2%)
10,11971,Caulifla,5,0,135560 (29%),204748,546074 (1%)
10,12034,Super Saiyan God SS Evolved Vegeta,0,0,135560 (29%),1588902,0 (0%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,135560 (29%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,32493.60
Average damage dealt per turn:,4454282.80
