RNG Seed: 129
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,460496 (100%),145298,43354702 (100%)
1,12009,Gohan (Teen),2,162,460334 (100%),1401082,41953620 (96%)
1,12114,Super Saiyan 2 Gohan (Youth),1,66,460268 (100%),1915146,40038474 (92%)
2,12034,Super Saiyan God SS Evolved Vegeta,2,169,460099 (100%),553557,39484917 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,137120,322979 (70%),301757,39183160 (90%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5822,317157 (69%),1504369,37678791 (87%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,317157 (69%),168356,37510435 (86%)
3,12009,Gohan (Teen),2,61,317096 (69%),1568815,35941620 (83%)
3,11751,Gohan (Kid),3,21737,295359 (64%),696161,35245459 (81%)
4,12034,Super Saiyan God SS Evolved Vegeta,2,139,295220 (64%),1379653,33865806 (78%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,248,294972 (64%),4717234,29148572 (67%)
4,12114,Super Saiyan 2 Gohan (Youth),3,70725,224247 (49%),2865953,26282619 (60%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,2,0,224247 (49%),178952,26103667 (60%)
5,12009,Gohan (Teen),4,176,224071 (49%),1722912,24380755 (56%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,204054,20017 (4%),5144363,19236392 (44%)
6,11751,Gohan (Kid),heal,heal,460496 (100%),heal,heal
6,11751,Gohan (Kid),4,0,460496 (100%),297284,18939108 (44%)
6,12034,Super Saiyan God SS Evolved Vegeta,3,39702,420794 (91%),1243672,17695436 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,24879,395915 (86%),3397132,14298304 (33%)
7,11971,Caulifla,4,0,395915 (86%),25521,14272783 (33%)
7,12009,Gohan (Teen),2,184,395731 (86%),1839178,12433605 (29%)
7,12114,Super Saiyan 2 Gohan (Youth),2,168501,227230 (49%),3572398,8861207 (20%)
8,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11751,Gohan (Kid),6,64132,163098 (35%),770634,8090573 (19%)
8,12034,Super Saiyan God SS Evolved Vegeta,1,12152,150946 (33%),106792,7983781 (18%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,19052,131894 (29%),3154578,4829203 (11%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,6,0,131894 (29%),26039,4803164 (11%)
9,12009,Gohan (Teen),1,98,131796 (29%),2003656,2799508 (6%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,131796 (29%),4469791,0 (0%)
Result:,Boss defeated

Average damage received per turn:,36522.22
Average damage dealt per turn:,5018920.33
