RNG Seed: 103
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,4,127992,332504 (72%),724356,42775644 (98%)
1,12009,Gohan (Teen),1,125,332379 (72%),1356880,41418764 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,270,332109 (72%),269087,41149677 (95%)
2,11971,Caulifla,4,0,332109 (72%),1421,41148256 (95%)
2,12114,Super Saiyan 2 Gohan (Youth),2,95024,237085 (51%),1939930,39208326 (90%)
2,11751,Gohan (Kid),2,20918,216167 (47%),556310,38652016 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,12034,Super Saiyan God SS Evolved Vegeta,4,380,215787 (47%),1960954,36691062 (84%)
3,12009,Gohan (Teen),2,158,215629 (47%),1497570,35193492 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,123,215506 (47%),1282060,33911432 (78%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,6,0,215506 (47%),20757,33890675 (78%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,67,215439 (47%),5032550,28858125 (66%)
4,12114,Super Saiyan 2 Gohan (Youth),1,31,215408 (47%),3089082,25769043 (59%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),3,128282,87126 (19%),131341,25637702 (59%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,353938,0 (0%),105280,25532422 (59%)
5,12009,Gohan (Teen),0,0,0 (0%),0,25532422 (59%)
5,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,322347 (70%),revive,revive
6,11971,Caulifla,3,0,322348 (70%),24093,25508329 (59%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,46556,275792 (60%),2093340,23414989 (54%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,89689,186103 (40%),2761381,20653608 (47%)
7,11751,Gohan (Kid),3,63801,122302 (27%),770541,19883067 (46%)
7,12034,Super Saiyan God SS Evolved Vegeta,3,8746,113556 (25%),1825302,18057765 (42%)
7,12114,Super Saiyan 2 Gohan (Youth),2,133,113423 (25%),5150424,12907341 (30%)
8,11971,Caulifla,3,0,113423 (25%),156226,12751115 (29%)
8,12009,Gohan (Teen),1,47,113376 (25%),1715085,11036030 (25%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,172477,0 (0%),3836064,7199966 (17%)
Result:,Team defeated

Average damage received per turn:,64949.62
Average damage dealt per turn:,4537504.25
