RNG Seed: 49
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,4,419,460077 (100%),1959958,41540042 (95%)
1,12009,Gohan (Teen),3,32341,427736 (93%),1348544,40191498 (92%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,97,427639 (93%),3331349,36860149 (85%)
2,11751,Gohan (Kid),3,24456,403183 (88%),111900,36748249 (84%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,171,403012 (88%),1753739,34994510 (80%)
2,12114,Super Saiyan 2 Gohan (Youth),3,52425,350587 (76%),3567166,31427344 (72%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,350587 (76%),173510,31253834 (72%)
3,12034,Super Saiyan God SS Evolved Vegeta,3,341,350246 (76%),1464797,29789037 (68%)
3,12009,Gohan (Teen),2,214,350032 (76%),1502777,28286260 (65%)
4,11751,Gohan (Kid),5,72567,277465 (60%),128914,28157346 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,71,277394 (60%),1549402,26607944 (61%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,72,277322 (60%),3512906,23095038 (53%)
5,11971,Caulifla,3,0,277322 (60%),27309,23067729 (53%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,324978,0 (0%),680591,22387138 (51%)
5,12114,Super Saiyan 2 Gohan (Youth),0,0,0 (0%),0,22387138 (51%)
Result:,Team defeated

Average damage received per turn:,101630.40
Average damage dealt per turn:,4222572.40
