RNG Seed: 74
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,48929,411567 (89%),749166,42750834 (98%)
1,12034,Super Saiyan God SS Evolved Vegeta,3,248,411319 (89%),879749,41871085 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,411319 (89%),1488302,40382783 (93%)
2,12009,Gohan (Teen),4,242,411077 (89%),529038,39853745 (92%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,411077 (89%),304472,39549273 (91%)
2,12114,Super Saiyan 2 Gohan (Youth),4,395,410682 (89%),1247255,38302018 (88%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,410682 (89%),18948,38283070 (88%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,63,410619 (89%),2513976,35769094 (82%)
3,11751,Gohan (Kid),3,157157,253462 (55%),675771,35093323 (81%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,12009,Gohan (Teen),3,306,253156 (55%),583598,34509725 (79%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),5,374,252782 (55%),4682502,29827223 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,252782 (55%),4580139,25247084 (58%)
5,11971,Caulifla,3,0,252782 (55%),19295,25227789 (58%)
5,12034,Super Saiyan God SS Evolved Vegeta,2,112,252670 (55%),2844019,22383770 (51%)
5,12114,Super Saiyan 2 Gohan (Youth),3,140,252530 (55%),5225583,17158187 (39%)
6,11751,Gohan (Kid),4,125268,127262 (28%),795884,16362303 (38%)
6,12009,Gohan (Teen),3,238,127024 (28%),1685455,14676848 (34%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,2685,124339 (27%),3209325,11467523 (26%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,4,0,124339 (27%),179116,11288407 (26%)
7,12034,Super Saiyan God SS Evolved Vegeta,1,344000,0 (0%),947230,10341177 (24%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),0,10341177 (24%)
7,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,322347 (70%),revive,revive
8,11751,Gohan (Kid),4,123923,198425 (43%),805187,9535990 (22%)
8,12009,Gohan (Teen),2,147,198278 (43%),1848499,7687491 (18%)
8,12114,Super Saiyan 2 Gohan (Youth),2,210370,0 (0%),1961966,5725525 (13%)
Result:,Team defeated

Average damage received per turn:,59073.50
Average damage dealt per turn:,4721809.38
