RNG Seed: 82
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,71606,388890 (84%),758059,42741941 (98%)
1,12034,Super Saiyan God SS Evolved Vegeta,2,71,388819 (84%),805903,41936038 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5673,383146 (83%),2053622,39882416 (92%)
2,11971,Caulifla,3,0,383146 (83%),142256,39740160 (91%)
2,12009,Gohan (Teen),3,274,382872 (83%),1412516,38327644 (88%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,173,382699 (83%),3338911,34988733 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),5,23938,358761 (78%),749958,34238775 (79%)
3,12034,Super Saiyan God SS Evolved Vegeta,1,52,358709 (78%),878086,33360689 (77%)
3,12114,Super Saiyan 2 Gohan (Youth),2,94,358615 (78%),2323028,31037661 (71%)
4,11971,Caulifla,5,0,358615 (78%),22687,31014974 (71%)
4,12009,Gohan (Teen),1,28,358587 (78%),1583871,29431103 (68%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,189,358398 (78%),1669548,27761555 (64%)
5,11751,Gohan (Kid),4,63146,295252 (64%),128987,27632568 (64%)
5,12034,Super Saiyan God SS Evolved Vegeta,0,0,295252 (64%),1668641,25963927 (60%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,313003,0 (0%),2562164,23401763 (54%)
Result:,Team defeated

Average damage received per turn:,95649.40
Average damage dealt per turn:,4019647.40
