RNG Seed: 52
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,4,50064,409412 (89%),1358466,42141534 (97%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,197,409215 (89%),1752876,40388658 (93%)
1,12114,Super Saiyan 2 Gohan (Youth),2,21423,387792 (84%),125709,40262949 (93%)
2,11971,Caulifla,6,0,387792 (84%),3653,40259296 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5123,382669 (83%),2091862,38167434 (88%)
2,11751,Gohan (Kid),1,24384,358285 (78%),651366,37516068 (86%)
3,Item,used,for,40,percent,damage,reduction
3,12034,Super Saiyan God SS Evolved Vegeta,6,51255,307030 (67%),85783,37430285 (86%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,85,306945 (67%),3006355,34423930 (79%)
3,11354,Goku (Ultra Instinct -Sign-),1,12258,294687 (64%),972927,33451003 (77%)
4,11971,Caulifla,4,0,294687 (64%),139409,33311594 (77%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,88,294599 (64%),2094332,31217262 (72%)
4,12114,Super Saiyan 2 Gohan (Youth),2,139,294460 (64%),2566365,28650897 (66%)
5,11751,Gohan (Kid),3,308757,0 (0%),130445,28520452 (66%)
5,12034,Super Saiyan God SS Evolved Vegeta,0,0,0 (0%),0,28520452 (66%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),0,28520452 (66%)
Result:,Team defeated

Average damage received per turn:,94754.60
Average damage dealt per turn:,2995909.60
