RNG Seed: 127
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,6,0,459476 (100%),3607,43496393 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6365,453111 (99%),266827,43229566 (99%)
1,11354,Goku (Ultra Instinct -Sign-),1,13881,439230 (96%),984551,42245015 (97%)
2,11751,Gohan (Kid),6,25025,414205 (90%),113383,42131632 (97%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,414205 (90%),2476371,39655261 (91%)
2,12114,Super Saiyan 2 Gohan (Youth),2,169,414036 (90%),3076471,36578790 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,414036 (90%),25130,36553660 (84%)
3,12034,Super Saiyan God SS Evolved Vegeta,1,184939,229097 (50%),1613497,34940163 (80%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,41,229056 (50%),1785325,33154838 (76%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),3,24263,204793 (45%),773964,32380874 (74%)
4,41355,Goku (Ultra Instinct) int,3,0,204793 (45%),1266499,31114375 (72%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,175,204618 (45%),5547492,25566883 (59%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,2,0,204618 (45%),25509,25541374 (59%)
5,12034,Super Saiyan God SS Evolved Vegeta,4,17058,187560 (41%),1031220,24510154 (56%)
5,12114,Super Saiyan 2 Gohan (Youth),2,78854,108706 (24%),1138741,23371413 (54%)
6,11751,Gohan (Kid),heal,heal,459476 (100%),heal,heal
6,11751,Gohan (Kid),1,0,459476 (100%),1713732,21657681 (50%)
6,41355,Goku (Ultra Instinct) int,5,0,459476 (100%),113568,21544113 (50%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,47686,411790 (90%),2085770,19458343 (45%)
7,11971,Caulifla,3,0,411790 (90%),27575,19430768 (45%)
7,12034,Super Saiyan God SS Evolved Vegeta,3,1819,409971 (89%),1474717,17956051 (41%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,37376,372595 (81%),3234852,14721199 (34%)
8,11751,Gohan (Kid),4,63018,309577 (67%),129387,14591812 (34%)
8,41355,Goku (Ultra Instinct) int,1,0,309577 (67%),1249845,13341967 (31%)
8,12114,Super Saiyan 2 Gohan (Youth),3,98960,210617 (46%),1653314,11688653 (27%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,4,0,210617 (46%),180440,11508213 (26%)
9,12034,Super Saiyan God SS Evolved Vegeta,1,41,210576 (46%),4518184,6990029 (16%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,210576 (46%),7061926,0 (0%)
Result:,Boss defeated

Average damage received per turn:,27655.56
Average damage dealt per turn:,4841321.89
