RNG Seed: 74
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,48929,410547 (89%),749166,42750834 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,265,410282 (89%),1777567,40973267 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),0,0,410282 (89%),3665458,37307809 (86%)
2,12034,Super Saiyan God SS Evolved Vegeta,4,48652,361630 (79%),895528,36412281 (84%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,361630 (79%),1545514,34866767 (80%)
2,11354,Goku (Ultra Instinct -Sign-),4,51258,310372 (68%),1009218,33857549 (78%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,310372 (68%),22963,33834586 (78%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,28,310344 (68%),2592526,31242060 (72%)
3,11751,Gohan (Kid),3,48285,262059 (57%),675414,30566646 (70%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,12034,Super Saiyan God SS Evolved Vegeta,6,47285,214774 (47%),819803,29746843 (68%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,214774 (47%),5034873,24711970 (57%)
4,12114,Super Saiyan 2 Gohan (Youth),2,121,214653 (47%),2978001,21733969 (50%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,214653 (47%),26254,21707715 (50%)
5,41355,Goku (Ultra Instinct) int,1,0,214653 (47%),1333636,20374079 (47%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,228735,0 (0%),6438273,13935806 (32%)
Result:,Team defeated

Average damage received per turn:,94711.60
Average damage dealt per turn:,5912838.80
