RNG Seed: 137
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,0,459476 (100%),745189,42754811 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,129,459347 (100%),1721272,41033539 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),2,137,459210 (100%),5639034,35394505 (81%)
2,11971,Caulifla,3,0,459210 (100%),178123,35216382 (81%)
2,12034,Super Saiyan God SS Evolved Vegeta,2,189736,269474 (59%),2823265,32393117 (74%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,17455,252019 (55%),2679130,29713987 (68%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11751,Gohan (Kid),2,24271,227748 (50%),774318,28939669 (67%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,102110,125638 (27%),1849133,27090536 (62%)
3,11354,Goku (Ultra Instinct -Sign-),3,141591,0 (0%),96584,26993952 (62%)
Result:,Team defeated

Average damage received per turn:,158476.33
Average damage dealt per turn:,5502016.00
