RNG Seed: 87
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,459476 (100%),138189,43361811 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,330,459146 (100%),2672723,40689088 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),0,0,459146 (100%),2547756,38141332 (88%)
2,11751,Gohan (Kid),5,47252,411894 (90%),766995,37374337 (86%)
2,12034,Super Saiyan God SS Evolved Vegeta,2,140,411754 (90%),919401,36454936 (84%)
2,11354,Goku (Ultra Instinct -Sign-),1,129,411625 (90%),1135578,35319358 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,411625 (90%),22670,35296688 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,100782,310843 (68%),2604605,32692083 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5912,304931 (66%),1875762,30816321 (71%)
4,11751,Gohan (Kid),6,24519,280412 (61%),131077,30685244 (71%)
4,12034,Super Saiyan God SS Evolved Vegeta,1,40955,239457 (52%),1348916,29336328 (67%)
4,12114,Super Saiyan 2 Gohan (Youth),1,23,239434 (52%),5560762,23775566 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,239434 (52%),162395,23613171 (54%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,24067,215367 (47%),3271143,20342028 (47%)
5,11354,Goku (Ultra Instinct -Sign-),2,152183,63184 (14%),1037128,19304900 (44%)
6,11751,Gohan (Kid),heal,heal,459476 (100%),heal,heal
6,11751,Gohan (Kid),4,0,459476 (100%),1745584,17559316 (40%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,24074,435402 (95%),2167250,15392066 (35%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,69808,365594 (80%),3053117,12338949 (28%)
7,11971,Caulifla,3,0,365594 (80%),172920,12166029 (28%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,264,365330 (80%),4154228,8011801 (18%)
7,12114,Super Saiyan 2 Gohan (Youth),1,16945,348385 (76%),2421597,5590204 (13%)
8,11751,Gohan (Kid),4,0,348385 (76%),773583,4816621 (11%)
8,12034,Super Saiyan God SS Evolved Vegeta,3,336140,12245 (3%),1454390,3362231 (8%)
8,11354,Goku (Ultra Instinct -Sign-),1,3772,8473 (2%),1250934,2111297 (5%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,0,0,8473 (2%),0,2111297 (5%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,8473 (2%),0,2111297 (5%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,8473 (2%),2672170,0 (0%)
Result:,Boss defeated

Average damage received per turn:,50111.44
Average damage dealt per turn:,4895652.56
