RNG Seed: 119
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,459476 (100%),8332,43491668 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,1,79,459397 (100%),620838,42870830 (99%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11343,448054 (98%),3474250,39396580 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,364,447690 (97%),3584416,35812164 (82%)
2,12114,Super Saiyan 2 Gohan (Youth),2,17360,430330 (94%),134972,35677192 (82%)
2,11354,Goku (Ultra Instinct -Sign-),2,366182,64148 (14%),65220,35611972 (82%)
3,11751,Gohan (Kid),heal,heal,459476 (100%),heal,heal
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,459476 (100%),8240,35603732 (82%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,99,459377 (100%),1351466,34252266 (79%)
3,11751,Gohan (Kid),3,72619,386758 (84%),1605800,32646466 (75%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),5,242,386516 (84%),2753733,29892733 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,386516 (84%),2409193,27483540 (63%)
4,12114,Super Saiyan 2 Gohan (Youth),3,28322,358194 (78%),5783403,21700137 (50%)
5,11971,Caulifla,6,0,358194 (78%),27833,21672304 (50%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,109,358085 (78%),996333,20675971 (48%)
5,11354,Goku (Ultra Instinct -Sign-),1,576540,0 (0%),1120537,19555434 (45%)
5,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,321633 (70%),revive,revive
6,11751,Gohan (Kid),5,126778,194856 (42%),764953,18790481 (43%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,23596,171260 (37%),2920508,15869973 (36%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,49003,122257 (27%),4768996,11100977 (26%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,4,0,122257 (27%),27218,11073759 (25%)
7,12034,Super Saiyan God SS Evolved Vegeta,3,197,122060 (27%),1650636,9423123 (22%)
7,12114,Super Saiyan 2 Gohan (Youth),1,109,121951 (27%),5100615,4322508 (10%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11751,Gohan (Kid),2,0,121951 (27%),777758,3544750 (8%)
8,41355,Goku (Ultra Instinct) int,2,0,121951 (27%),118214,3426536 (8%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,121951 (27%),5090864,0 (0%)
Result:,Boss defeated

Average damage received per turn:,42190.62
Average damage dealt per turn:,5645541.00
