RNG Seed: 116
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,23951,414219 (95%),749602,42750398 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,69,414150 (95%),3632533,39117865 (90%)
1,12114,Super Saiyan 2 Gohan (Youth),2,139,414011 (94%),2408728,36709137 (84%)
2,12009,Gohan (Teen),3,260,413751 (94%),70309,36638828 (84%)
2,11029,Masked Saiyan,3,164,413587 (94%),1775707,34863121 (80%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,119687,293900 (67%),2208791,32654330 (75%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,293900 (67%),22133,32632197 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,176,293724 (67%),1699884,30932313 (71%)
3,11751,Gohan (Kid),0,0,293724 (67%),683324,30248989 (70%)
4,12009,Gohan (Teen),7,73097,220627 (50%),229073,30019916 (69%)
4,11029,Masked Saiyan,0,0,220627 (50%),2099390,27920526 (64%)
4,12114,Super Saiyan 2 Gohan (Youth),1,69,220558 (50%),2648912,25271614 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,220558 (50%),149423,25122191 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,32571,187987 (43%),5250137,19872054 (46%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,54452,133535 (30%),5160256,14711798 (34%)
6,11751,Gohan (Kid),5,122972,10563 (2%),816442,13895356 (32%)
6,12009,Gohan (Teen),2,67,10496 (2%),1561450,12333906 (28%)
6,11029,Masked Saiyan,1,14771,0 (0%),201578,12132328 (28%)
Result:,Team defeated

Average damage received per turn:,73740.83
Average damage dealt per turn:,5227945.33
