RNG Seed: 79
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,438170 (100%),3772,43496228 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5867,432303 (99%),3296525,40199703 (92%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,10939,421364 (96%),1419156,38780547 (89%)
2,11751,Gohan (Kid),6,21849,399515 (91%),782463,37998084 (87%)
2,12009,Gohan (Teen),1,127,399388 (91%),1397007,36601077 (84%)
2,11029,Masked Saiyan,1,42,399346 (91%),1758173,34842904 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,399346 (91%),12014,34830890 (80%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,263,399083 (91%),2952775,31878115 (73%)
3,12114,Super Saiyan 2 Gohan (Youth),2,64235,334848 (76%),3144222,28733893 (66%)
4,11751,Gohan (Kid),3,0,334848 (76%),795650,27938243 (64%)
4,12009,Gohan (Teen),3,196,334652 (76%),1580873,26357370 (61%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,186,334466 (76%),1760572,24596798 (57%)
5,11971,Caulifla,3,0,334466 (76%),168656,24428142 (56%)
5,11029,Masked Saiyan,3,33219,301247 (69%),2022964,22405178 (52%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,48614,252633 (58%),4607065,17798113 (41%)
6,11751,Gohan (Kid),2,0,252633 (58%),804119,16993994 (39%)
6,12009,Gohan (Teen),4,17460,235173 (54%),1711886,15282108 (35%)
6,12114,Super Saiyan 2 Gohan (Youth),2,149,235024 (54%),2586622,12695486 (29%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,6,0,235024 (54%),28016,12667470 (29%)
7,11029,Masked Saiyan,1,147870,87154 (20%),2120495,10546975 (24%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,16938,70216 (16%),6845468,3701507 (9%)
8,11751,Gohan (Kid),heal,heal,438170 (100%),heal,heal
8,11751,Gohan (Kid),7,63310,374860 (86%),1811387,1890120 (4%)
8,12009,Gohan (Teen),0,0,374860 (86%),1871076,19044 (0%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,374860 (86%),1805836,0 (0%)
Result:,Boss defeated

Average damage received per turn:,7913.75
Average damage dealt per turn:,5660849.00
