RNG Seed: 124
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,438170 (100%),143563,43356437 (100%)
1,12009,Gohan (Teen),3,311,437859 (100%),1398172,41958265 (96%)
1,12114,Super Saiyan 2 Gohan (Youth),1,11103,426756 (97%),118159,41840106 (96%)
2,11029,Masked Saiyan,4,27627,399129 (91%),1687625,40152481 (92%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5734,393395 (90%),1442690,38709791 (89%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,16877,376518 (86%),1465061,37244730 (86%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,376518 (86%),163786,37080944 (85%)
3,12009,Gohan (Teen),0,0,376518 (86%),1561255,35519689 (82%)
3,11751,Gohan (Kid),3,67761,308757 (70%),707280,34812409 (80%)
4,11029,Masked Saiyan,3,252,308505 (70%),1809488,33002921 (76%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,331,308174 (70%),1997327,31005594 (71%)
4,12114,Super Saiyan 2 Gohan (Youth),1,90,308084 (70%),2576901,28428693 (65%)
5,11971,Caulifla,6,0,308084 (70%),178154,28250539 (65%)
5,12009,Gohan (Teen),1,30,308054 (70%),1694229,26556310 (61%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,20809,287245 (66%),3945538,22610772 (52%)
6,11751,Gohan (Kid),1,0,287245 (66%),798378,21812394 (50%)
6,11029,Masked Saiyan,2,29835,257410 (59%),199104,21613290 (50%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,271816,0 (0%),2853311,18759979 (43%)
Result:,Team defeated

Average damage received per turn:,75429.33
Average damage dealt per turn:,4123336.83
