RNG Seed: 66
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,3,196188,279809 (59%),774299,42725701 (98%)
1,12009,Gohan (Teen),3,285,279524 (59%),160398,42565303 (98%)
1,12114,Super Saiyan 2 Gohan (Youth),2,37,279487 (59%),4218055,38347248 (88%)
2,11971,Caulifla,3,0,279487 (59%),25863,38321385 (88%)
2,11879,Super Saiyan God SS Vegeta,3,225,279262 (59%),2536673,35784712 (82%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,13324,265938 (56%),2162604,33622108 (77%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,12034,Super Saiyan God SS Evolved Vegeta,5,473,265465 (56%),2624383,30997725 (71%)
3,12009,Gohan (Teen),1,75,265390 (56%),1359600,29638125 (68%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,261,265129 (56%),2860404,26777721 (62%)
4,11971,Caulifla,4,0,265129 (56%),166797,26610924 (61%)
4,11879,Super Saiyan God SS Vegeta,2,197,264932 (56%),2335858,24275066 (56%)
4,12114,Super Saiyan 2 Gohan (Youth),2,163,264769 (56%),1283174,22991892 (53%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,12034,Super Saiyan God SS Evolved Vegeta,4,389357,0 (0%),1954607,21037285 (48%)
5,12009,Gohan (Teen),0,0,0 (0%),0,21037285 (48%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),2327605,18709680 (43%)
Result:,Team defeated

Average damage received per turn:,120117.00
Average damage dealt per turn:,4958064.00
