RNG Seed: 132
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11879,Super Saiyan God SS Vegeta,5,38732,437265 (92%),919324,42580676 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5500,431765 (91%),2713154,39867522 (92%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11750,420015 (88%),1416882,38450640 (88%)
2,11971,Caulifla,4,0,420015 (88%),4422,38446218 (88%)
2,12009,Gohan (Teen),3,259,419756 (88%),1396180,37050038 (85%)
2,12114,Super Saiyan 2 Gohan (Youth),1,56,419700 (88%),1914375,35135663 (81%)
3,Item,used,for,40,percent,damage,reduction
3,12034,Super Saiyan God SS Evolved Vegeta,6,42363,377337 (79%),1433930,33701733 (77%)
3,11879,Super Saiyan God SS Vegeta,1,11,377326 (79%),1273686,32428047 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,107,377219 (79%),1758124,30669923 (71%)
4,11971,Caulifla,7,0,377219 (79%),20521,30649402 (70%)
4,12009,Gohan (Teen),0,0,377219 (79%),1557855,29091547 (67%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,106,377113 (79%),2295022,26796525 (62%)
5,12034,Super Saiyan God SS Evolved Vegeta,4,353178,23935 (5%),914845,25881680 (59%)
5,11879,Super Saiyan God SS Vegeta,3,260,23675 (5%),1475005,24406675 (56%)
5,12114,Super Saiyan 2 Gohan (Youth),1,14922,8753 (2%),2733916,21672759 (50%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,3,0,8753 (2%),158628,21514131 (49%)
6,12009,Gohan (Teen),2,15377,0 (0%),1710891,19803240 (46%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2647994,17155246 (39%)
Result:,Team defeated

Average damage received per turn:,80436.83
Average damage dealt per turn:,4390792.33
