RNG Seed: 102
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,4,41651,434346 (91%),1301116,42198884 (97%)
1,11879,Super Saiyan God SS Vegeta,2,211,434135 (91%),1529121,40669763 (93%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12525,421610 (89%),3733044,36936719 (85%)
2,11971,Caulifla,3,0,421610 (89%),145894,36790825 (85%)
2,12009,Gohan (Teen),2,114,421496 (89%),1433369,35357456 (81%)
2,12114,Super Saiyan 2 Gohan (Youth),3,51207,370289 (78%),2640824,32716632 (75%)
3,Item,used,for,40,percent,damage,reduction
3,12034,Super Saiyan God SS Evolved Vegeta,5,332,369957 (78%),1432627,31284005 (72%)
3,11879,Super Saiyan God SS Vegeta,1,29,369928 (78%),2526543,28757462 (66%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,12558,357370 (75%),1621023,27136439 (62%)
4,11971,Caulifla,3,0,357370 (75%),165092,26971347 (62%)
4,12009,Gohan (Teen),1,29,357341 (75%),1565022,25406325 (58%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,176,357165 (75%),1673706,23732619 (55%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,5301,351864 (74%),898013,22834606 (52%)
5,11879,Super Saiyan God SS Vegeta,2,203,351661 (74%),3458935,19375671 (45%)
5,12114,Super Saiyan 2 Gohan (Youth),3,282561,69100 (15%),1397201,17978470 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,69100 (15%),25131,17953339 (41%)
6,12009,Gohan (Teen),3,158,68942 (14%),1694805,16258534 (37%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,68942 (14%),6707187,9551347 (22%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,12034,Super Saiyan God SS Evolved Vegeta,4,11799,57143 (12%),2298912,7252435 (17%)
7,11879,Super Saiyan God SS Vegeta,0,0,57143 (12%),3061254,4191181 (10%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,57143 (12%),6244588,0 (0%)
Result:,Boss defeated

Average damage received per turn:,59836.29
Average damage dealt per turn:,6507629.57
