RNG Seed: 109
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,475997 (100%),7801,43492199 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,1,32,475965 (100%),894632,42597567 (98%)
1,11879,Super Saiyan God SS Vegeta,3,189,475776 (100%),1403577,41193990 (95%)
2,12009,Gohan (Teen),4,64674,411102 (86%),13934,41180056 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,252,410850 (86%),2096673,39083383 (90%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,188,410662 (86%),1263253,37820130 (87%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,7,0,410662 (86%),163261,37656869 (87%)
3,12034,Super Saiyan God SS Evolved Vegeta,0,0,410662 (86%),670922,36985947 (85%)
3,12114,Super Saiyan 2 Gohan (Youth),1,98,410564 (86%),2363031,34622916 (80%)
4,12009,Gohan (Teen),5,391,410173 (86%),238976,34383940 (79%)
4,11879,Super Saiyan God SS Vegeta,2,135,410038 (86%),2229338,32154602 (74%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,53,409985 (86%),2747619,29406983 (68%)
5,11971,Caulifla,6,0,409985 (86%),188589,29218394 (67%)
5,12034,Super Saiyan God SS Evolved Vegeta,0,0,409985 (86%),2077044,27141350 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,68712,341273 (72%),1938496,25202854 (58%)
6,12009,Gohan (Teen),2,199,341074 (72%),650850,24552004 (56%)
6,11879,Super Saiyan God SS Vegeta,2,164246,176828 (37%),1237337,23314667 (54%)
6,12114,Super Saiyan 2 Gohan (Youth),4,222080,0 (0%),159492,23155175 (53%)
Result:,Team defeated

Average damage received per turn:,86874.83
Average damage dealt per turn:,3390804.17
