RNG Seed: 101
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,475997 (100%),165455,43334545 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,2,139,475858 (100%),113667,43220878 (99%)
1,12009,Gohan (Teen),2,119,475739 (100%),1352797,41868081 (96%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,19317,456422 (96%),2237631,39630450 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,103886,352536 (74%),1501439,38129011 (88%)
2,12114,Super Saiyan 2 Gohan (Youth),1,97,352439 (74%),3681835,34447176 (79%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,352439 (74%),187184,34259992 (79%)
3,12034,Super Saiyan God SS Evolved Vegeta,4,29645,322794 (68%),897138,33362854 (77%)
3,11879,Super Saiyan God SS Vegeta,1,2327,320467 (67%),854150,32508704 (75%)
4,12009,Gohan (Teen),6,478,319989 (67%),10009,32498695 (75%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,319989 (67%),1612398,30886297 (71%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,121,319868 (67%),369162,30517135 (70%)
5,11971,Caulifla,4,0,319868 (67%),28183,30488952 (70%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,74,319794 (67%),2005636,28483316 (65%)
5,12114,Super Saiyan 2 Gohan (Youth),3,112558,207236 (44%),1251315,27232001 (63%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,12009,Gohan (Teen),5,134872,72364 (15%),37386,27194615 (63%)
6,11879,Super Saiyan God SS Vegeta,1,51245,21119 (4%),114651,27079964 (62%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,35595,0 (0%),8818429,18261535 (42%)
Result:,Team defeated

Average damage received per turn:,81745.50
Average damage dealt per turn:,4206410.83
