RNG Seed: 65
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11029,Masked Saiyan,1,114,481273 (100%),1701352,41798648 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,100134,381139 (79%),324430,41474218 (95%)
1,12114,Super Saiyan 2 Gohan (Youth),4,400,380739 (79%),2639966,38834252 (89%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,230,380509 (79%),1507771,37326481 (86%)
2,12009,Gohan (Teen),3,66012,314497 (65%),180169,37146312 (85%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,143,314354 (65%),2343559,34802753 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,314354 (65%),166797,34635956 (80%)
3,11029,Masked Saiyan,3,134,314220 (65%),1997582,32638374 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,66,314154 (65%),2397893,30240481 (70%)
4,12034,Super Saiyan God SS Evolved Vegeta,5,416,313738 (65%),789735,29450746 (68%)
4,12009,Gohan (Teen),2,218,313520 (65%),1383079,28067667 (65%)
4,12114,Super Saiyan 2 Gohan (Youth),1,80026,233494 (49%),1988919,26078748 (60%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,233494 (49%),27988,26050760 (60%)
5,11029,Masked Saiyan,2,142,233352 (48%),2127233,23923527 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,28029,205323 (43%),4707551,19215976 (44%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,12034,Super Saiyan God SS Evolved Vegeta,2,366109,0 (0%),1239362,17976614 (41%)
6,12009,Gohan (Teen),0,0,0 (0%),0,17976614 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2472167,15504447 (36%)
6,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,336971 (70%),revive,revive
7,11971,Caulifla,2,0,336971 (70%),181105,15323342 (35%)
7,11029,Masked Saiyan,4,182,336789 (70%),2251258,13072084 (30%)
7,12114,Super Saiyan 2 Gohan (Youth),2,152658,184131 (38%),5368108,7703976 (18%)
8,12034,Super Saiyan God SS Evolved Vegeta,4,45645,138486 (29%),105855,7598121 (17%)
8,12009,Gohan (Teen),2,52,138434 (29%),1497820,6100301 (14%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,5866,132568 (28%),3257179,2843122 (7%)
9,11971,Caulifla,2,0,132568 (28%),195656,2647466 (6%)
9,11029,Masked Saiyan,2,148,132420 (28%),2270790,376676 (1%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,132420 (28%),2764654,0 (0%)
Result:,Boss defeated

Average damage received per turn:,38774.11
Average damage dealt per turn:,5098664.22
