RNG Seed: 82
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,5,201474,279913 (58%),2378719,41121281 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,152,279761 (58%),2701402,38419879 (88%)
1,12114,Super Saiyan 2 Gohan (Youth),1,119,279642 (58%),4775586,33644293 (77%)
2,12009,Gohan (Teen),4,392,279250 (58%),89708,33554585 (77%)
2,11029,Masked Saiyan,1,98,279152 (58%),1804669,31749916 (73%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,19263,259889 (54%),1431451,30318465 (70%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11971,Caulifla,6,0,259889 (54%),180291,30138174 (69%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,230,259659 (54%),3383119,26755055 (62%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,259659 (54%),5754249,21000806 (48%)
4,12009,Gohan (Teen),4,46182,213477 (44%),251677,20749129 (48%)
4,11029,Masked Saiyan,2,258,213219 (44%),228561,20520568 (47%)
4,12114,Super Saiyan 2 Gohan (Youth),2,127,213092 (44%),5657844,14862724 (34%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,213092 (44%),29918,14832806 (34%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,1346,211746 (44%),3716064,11116742 (26%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,236397,0 (0%),3871296,7245446 (17%)
5,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,336971 (70%),revive,revive
6,12009,Gohan (Teen),3,138,336833 (70%),688955,6556491 (15%)
6,11029,Masked Saiyan,2,20503,316330 (66%),1888806,4667685 (11%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,55642,260688 (54%),2043948,2623737 (6%)
7,11971,Caulifla,4,0,260688 (54%),29726,2594011 (6%)
7,12034,Super Saiyan God SS Evolved Vegeta,1,107,260581 (54%),1000332,1593679 (4%)
7,12114,Super Saiyan 2 Gohan (Youth),3,103169,157412 (33%),1385763,207916 (0%)
8,12009,Gohan (Teen),0,0,157412 (33%),1864635,0 (0%)
8,11029,Masked Saiyan,0,0,157412 (33%),0,0 (0%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,157412 (33%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,40496.88
Average damage dealt per turn:,5644589.88
