RNG Seed: 60
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),2,26,481361 (100%),160922,43339078 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,101144,380217 (79%),263518,43075560 (99%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,111,380106 (79%),1922376,41153184 (95%)
2,11971,Caulifla,2,0,380106 (79%),167938,40985246 (94%)
2,12034,Super Saiyan God SS Evolved Vegeta,2,82,380024 (79%),119443,40865803 (94%)
2,12114,Super Saiyan 2 Gohan (Youth),4,73078,306946 (64%),3006021,37859782 (87%)
3,Item,used,for,40,percent,damage,reduction
3,12009,Gohan (Teen),4,178,306768 (64%),560382,37299400 (86%)
3,11029,Masked Saiyan,3,202,306566 (64%),1785980,35513420 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,13,306553 (64%),1734467,33778953 (78%)
4,11971,Caulifla,6,0,306553 (64%),28185,33750768 (78%)
4,12034,Super Saiyan God SS Evolved Vegeta,1,105,306448 (64%),953624,32797144 (75%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,79,306369 (64%),2799357,29997787 (69%)
5,12009,Gohan (Teen),5,127733,178636 (37%),245945,29751842 (68%)
5,11029,Masked Saiyan,2,14033,164603 (34%),2083214,27668628 (64%)
5,12114,Super Saiyan 2 Gohan (Youth),1,28070,136533 (28%),2149138,25519490 (59%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,136533 (28%),29132,25490358 (59%)
6,12034,Super Saiyan God SS Evolved Vegeta,0,0,136533 (28%),3289269,22201089 (51%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,51962,84571 (18%),8936205,13264884 (30%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,12009,Gohan (Teen),3,240,84331 (18%),109482,13155402 (30%)
7,11029,Masked Saiyan,2,150870,0 (0%),1962956,11192446 (26%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2710891,8481555 (19%)
Result:,Team defeated

Average damage received per turn:,78275.14
Average damage dealt per turn:,5002635.00
