RNG Seed: 67
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,2,0,481387 (100%),164255,43335745 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,1,99,481288 (100%),1340792,41994953 (97%)
1,12009,Gohan (Teen),5,450,480838 (100%),1343619,40651334 (93%)
2,11029,Masked Saiyan,4,108664,372174 (77%),1680178,38971156 (90%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,55,372119 (77%),333240,38637916 (89%)
2,12114,Super Saiyan 2 Gohan (Youth),3,276,371843 (77%),5028626,33609290 (77%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,371843 (77%),191246,33418044 (77%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,91,371752 (77%),1584644,31833400 (73%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6268,365484 (76%),2442388,29391012 (68%)
4,12009,Gohan (Teen),3,3647,361837 (75%),627194,28763818 (66%)
4,11029,Masked Saiyan,3,234,361603 (75%),1852446,26911372 (62%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,143,361460 (75%),371681,26539691 (61%)
5,11971,Caulifla,2,0,361460 (75%),204939,26334752 (61%)
5,12034,Super Saiyan God SS Evolved Vegeta,5,325738,35722 (7%),2599119,23735633 (55%)
5,12114,Super Saiyan 2 Gohan (Youth),1,24556,11166 (2%),2351279,21384354 (49%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,12009,Gohan (Teen),5,242,10924 (2%),43294,21341060 (49%)
6,11029,Masked Saiyan,1,110,10814 (2%),1967407,19373653 (45%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,27002,0 (0%),5156441,14217212 (33%)
Result:,Team defeated

Average damage received per turn:,82929.17
Average damage dealt per turn:,4880464.67
