RNG Seed: 106
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,481387 (100%),158633,43341367 (100%)
1,11029,Masked Saiyan,1,110,481277 (100%),1966541,41374826 (95%)
1,12114,Super Saiyan 2 Gohan (Youth),3,184,481093 (100%),1319941,40054885 (92%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,266,480827 (100%),745562,39309323 (90%)
2,12009,Gohan (Teen),3,252,480575 (100%),1382441,37926882 (87%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,101371,379204 (79%),1381692,36545190 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,379204 (79%),181816,36363374 (84%)
3,11029,Masked Saiyan,2,190,379014 (79%),2042914,34320460 (79%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5602,373412 (78%),2099190,32221270 (74%)
4,12034,Super Saiyan God SS Evolved Vegeta,2,33,373379 (78%),105697,32115573 (74%)
4,12009,Gohan (Teen),3,289,373090 (78%),1489202,30626371 (70%)
4,12114,Super Saiyan 2 Gohan (Youth),3,99,372991 (77%),4699738,25926633 (60%)
5,11971,Caulifla,2,0,372991 (77%),193199,25733434 (59%)
5,11029,Masked Saiyan,3,147727,225264 (47%),2081419,23652015 (54%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,106637,118627 (25%),2284856,21367159 (49%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,12034,Super Saiyan God SS Evolved Vegeta,2,24195,94432 (20%),1260173,20106986 (46%)
6,12009,Gohan (Teen),2,157,94275 (20%),1634723,18472263 (42%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,55985,38290 (8%),5143429,13328834 (31%)
7,11971,Caulifla,5,0,38290 (8%),204399,13124435 (30%)
7,11029,Masked Saiyan,3,161,38129 (8%),2280487,10843948 (25%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,38129 (8%),4894948,5949000 (14%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,12034,Super Saiyan God SS Evolved Vegeta,1,14412,23717 (5%),3452952,2496048 (6%)
8,12009,Gohan (Teen),0,0,23717 (5%),0,2496048 (6%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,23717 (5%),2713260,0 (0%)
Result:,Boss defeated

Average damage received per turn:,57208.75
Average damage dealt per turn:,5464651.50
