RNG Seed: 117
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12031,Goku (Ultra Instinct),6,27,469678 (100%),988229,42511771 (98%)
1,11879,Super Saiyan God SS Vegeta,0,0,469678 (100%),1277943,41233828 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,10717,458961 (98%),3476156,37757672 (87%)
2,11971,Caulifla,2,0,458961 (98%),4468,37753204 (87%)
2,12009,Gohan (Teen),4,262,458699 (98%),1422962,36330242 (84%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,156,458543 (98%),1887058,34443184 (79%)
3,Item,used,for,40,percent,damage,reduction
3,12031,Goku (Ultra Instinct),2,0,458543 (98%),1212433,33230751 (76%)
3,11879,Super Saiyan God SS Vegeta,4,321,458222 (98%),2995013,30235738 (70%)
3,12114,Super Saiyan 2 Gohan (Youth),2,203,458019 (98%),2756692,27479046 (63%)
4,11971,Caulifla,5,0,458019 (98%),20591,27458455 (63%)
4,12009,Gohan (Teen),3,331,457688 (97%),1575422,25883033 (60%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,457688 (97%),2409710,23473323 (54%)
5,12031,Goku (Ultra Instinct),4,0,457688 (97%),1310512,22162811 (51%)
5,11879,Super Saiyan God SS Vegeta,3,118,457570 (97%),2426877,19735934 (45%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,33938,423632 (90%),3975931,15760003 (36%)
6,11971,Caulifla,4,0,423632 (90%),155432,15604571 (36%)
6,12009,Gohan (Teen),3,159,423473 (90%),1708109,13896462 (32%)
6,12114,Super Saiyan 2 Gohan (Youth),1,33,423440 (90%),3568805,10327657 (24%)
7,12031,Goku (Ultra Instinct),7,0,423440 (90%),1104799,9222858 (21%)
7,11879,Super Saiyan God SS Vegeta,0,0,423440 (90%),2119853,7103005 (16%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,24689,398751 (85%),3161526,3941479 (9%)
8,11971,Caulifla,7,0,398751 (85%),25881,3915598 (9%)
8,12009,Gohan (Teen),0,0,398751 (85%),1878462,2037136 (5%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,398751 (85%),2594921,0 (0%)
Result:,Boss defeated

Average damage received per turn:,8869.25
Average damage dealt per turn:,5507223.12
