RNG Seed: 127
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,6,0,469705 (100%),6757,43493243 (100%)
1,11879,Super Saiyan God SS Vegeta,1,27809,441896 (94%),89071,43404172 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6539,435357 (93%),1493945,41910227 (96%)
2,12031,Goku (Ultra Instinct),6,17016,418341 (89%),544432,41365795 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,418341 (89%),2632093,38733702 (89%)
2,12114,Super Saiyan 2 Gohan (Youth),2,53,418288 (89%),5502123,33231579 (76%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,418288 (89%),24313,33207266 (76%)
3,12009,Gohan (Teen),3,141,418147 (89%),1417834,31789432 (73%)
3,11879,Super Saiyan God SS Vegeta,0,0,418147 (89%),835622,30953810 (71%)
4,12031,Goku (Ultra Instinct),3,41,418106 (89%),1025775,29928035 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,351,417755 (89%),3128494,26799541 (62%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,35,417720 (89%),2739063,24060478 (55%)
5,11971,Caulifla,3,0,417720 (89%),23601,24036877 (55%)
5,12009,Gohan (Teen),1,21,417699 (89%),1566680,22470197 (52%)
5,12114,Super Saiyan 2 Gohan (Youth),4,6727,410972 (87%),2283476,20186721 (46%)
6,12031,Goku (Ultra Instinct),4,112029,298943 (64%),2897234,17289487 (40%)
6,11879,Super Saiyan God SS Vegeta,4,62545,236398 (50%),1036951,16252536 (37%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,236398 (50%),2247493,14005043 (32%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,5,0,236398 (50%),25465,13979578 (32%)
7,12009,Gohan (Teen),1,115,236283 (50%),1716999,12262579 (28%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,780,235503 (50%),5652498,6610081 (15%)
8,12031,Goku (Ultra Instinct),6,79749,155754 (33%),2444931,4165150 (10%)
8,11879,Super Saiyan God SS Vegeta,2,158,155596 (33%),1700652,2464498 (6%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,155596 (33%),1876504,587994 (1%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,0,0,155596 (33%),0,587994 (1%)
9,12009,Gohan (Teen),0,0,155596 (33%),0,587994 (1%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,155596 (33%),2687973,0 (0%)
Result:,Boss defeated

Average damage received per turn:,34901.00
Average damage dealt per turn:,5066664.33
